customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
1000288,williamsmathew@example.net,Renee,Russell,48,F,88125,Divorced,Master,Suburban,North David,Wisconsin,USA,2025-08-25 16:28:57.858883,2025-08-30 16:28:57.858883,Web,True
1000289,walter81@example.org,Edward,Rodriguez,22,Other,99312,Married,Some College,Rural,North Zacharyview,Florida,USA,2025-08-15 16:28:57.858883,2025-08-20 16:28:57.858883,Email,True
1000290,nancyjones@example.org,Christine,Richardson,50,F,52541,Married,Some College,Suburban,Nicholemouth,Missouri,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000291,cynthiaschultz@example.org,Anita,Vargas,54,Other,133120,Married,Some College,Rural,Port David,Wyoming,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000292,valeriechang@example.net,Samuel,Jones,47,M,72446,Widowed,PhD,Urban,New Matthewchester,New York,USA,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883,Web,True
1000293,donnarodgers@example.net,Paul,West,38,F,39504,Single,Some College,Suburban,South Jennifermouth,Indiana,USA,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883,Mobile App,True
1000294,hilllaura@example.org,Eric,Warner,57,Other,39317,Divorced,Bachelor,Rural,Mcdowellstad,Massachusetts,USA,2025-08-17 16:28:57.858883,2025-08-20 16:28:57.858883,Mobile App,True
1000295,ohernandez@example.com,Lisa,Harper,46,Other,50670,Married,High School,Rural,Amandaport,South Carolina,USA,2025-08-27 16:28:57.858883,2025-08-31 16:28:57.858883,Web,True
1000296,ambervelasquez@example.com,Dawn,Powers,52,M,75009,Divorced,PhD,Urban,Port Kevin,Alaska,USA,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883,Web,True
1000297,umason@example.net,Damon,Thomas,60,F,49699,Divorced,PhD,Rural,Travisfurt,Delaware,USA,2025-08-26 16:28:57.858883,2025-08-31 16:28:57.858883,Email,True
1000298,wendy76@example.org,Matthew,Hoover,40,Other,35637,Widowed,Some College,Urban,Port Elizabethberg,Alaska,USA,2025-08-19 16:28:57.858883,2025-08-24 16:28:57.858883,Web,True
1000299,frances96@example.org,Justin,Allen,38,Other,76319,Married,Some College,Urban,Paultown,New Jersey,USA,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883,Mobile App,True
1000300,larryroberts@example.net,Amy,Pollard,56,M,37335,Married,PhD,Suburban,Cabreraburgh,Hawaii,USA,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883,Mobile App,True
1000301,gatesmatthew@example.net,Luke,Stevenson,58,Other,105669,Single,Some College,Rural,South Tracy,Idaho,USA,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883,Mobile App,True
1000302,hartnancy@example.org,Sara,Bell,51,F,121303,Divorced,Bachelor,Rural,East Eric,Virginia,USA,2025-09-01 16:28:57.858883,2025-09-06 16:28:57.858883,Mobile App,True
1000303,danielle68@example.net,William,Hickman,33,M,27660,Married,Bachelor,Rural,South Toni,Pennsylvania,USA,2025-08-16 16:28:57.858883,2025-08-20 16:28:57.858883,Web,True
1000304,rachelgibson@example.org,Noah,Rasmussen,18,F,109881,Divorced,High School,Rural,South Scottville,Maine,USA,2025-08-27 16:28:57.858883,2025-08-30 16:28:57.858883,Mobile App,True
1000305,sara31@example.com,Patricia,Adams,54,F,63332,Widowed,Bachelor,Rural,East Hannahchester,Louisiana,USA,2025-09-08 16:28:57.858883,2025-09-08 16:28:57.858883,Mobile App,True
1000306,hhunter@example.org,Ashley,Robertson,49,F,31235,Divorced,Some College,Rural,Jimenezland,Montana,USA,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883,Web,True
1000307,heathelizabeth@example.com,Bailey,Williams,81,M,68876,Single,PhD,Suburban,Armstrongfurt,Alaska,USA,2025-09-02 16:28:57.858883,2025-09-06 16:28:57.858883,Mobile App,False
1000308,amanda44@example.net,Caitlin,Huff,46,Other,86772,Single,PhD,Suburban,Lake Laurashire,Missouri,USA,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000309,patriciavaughn@example.org,Hannah,Wise,52,F,71716,Single,Bachelor,Suburban,New Logan,Maryland,USA,2025-08-24 16:28:57.858883,2025-08-27 16:28:57.858883,Email,False
1000310,zmartinez@example.com,Calvin,Marshall,33,Other,79144,Widowed,PhD,Rural,East Angelafort,Mississippi,USA,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883,Mobile App,True
1000311,davidjames@example.org,Mark,Bradley,73,Other,105362,Single,High School,Suburban,Harrisontown,Michigan,USA,2025-08-29 16:28:57.858883,2025-09-03 16:28:57.858883,Web,True
1000312,eweaver@example.com,Kenneth,Parker,68,Other,49663,Married,Some College,Urban,Lake Robert,Utah,USA,2025-08-22 16:28:57.858883,2025-08-23 16:28:57.858883,Mobile App,True
1000313,jonathanmason@example.com,Dennis,Russell,30,F,61226,Single,Bachelor,Urban,South Nicholas,Arkansas,USA,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000314,jackhill@example.net,Leah,Wells,45,Other,97825,Single,Bachelor,Rural,Sarahview,Arizona,USA,2025-08-17 16:28:57.858883,2025-08-18 16:28:57.858883,Mobile App,True
1000315,chavezrenee@example.org,Megan,Dominguez,19,Other,110886,Divorced,PhD,Urban,New Phillipstad,Montana,USA,2025-09-08 16:28:57.858883,2025-09-12 16:28:57.858883,Email,True
1000316,humphreyjonathan@example.net,William,Pacheco,42,Other,52193,Single,High School,Urban,New Edwardmouth,New Hampshire,USA,2025-08-18 16:28:57.858883,2025-08-23 16:28:57.858883,Email,True
1000317,gilbertsteven@example.com,Nicholas,Page,29,M,15354,Widowed,High School,Suburban,Odonnellside,New Mexico,USA,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883,Email,True
1000318,edgargibbs@example.com,Ryan,Stone,57,M,67199,Single,Bachelor,Suburban,Davidborough,Nevada,USA,2025-08-28 16:28:57.858883,2025-08-31 16:28:57.858883,Email,True
1000319,christopher71@example.org,Lindsay,Reed,25,Other,26147,Single,PhD,Suburban,Brentchester,Tennessee,USA,2025-09-03 16:28:57.858883,2025-09-06 16:28:57.858883,Web,True
1000320,martinezmary@example.net,Mary,Cruz,39,Other,115070,Single,Some College,Suburban,Halemouth,Georgia,USA,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883,Email,True
1000321,vjohnson@example.net,Gina,Hunter,41,M,19905,Married,Bachelor,Suburban,Marilynchester,Tennessee,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000322,kevin87@example.net,Stephanie,Hernandez,41,F,56818,Married,Some College,Suburban,East Elizabethhaven,Hawaii,USA,2025-08-14 16:28:57.858883,2025-08-15 16:28:57.858883,Web,True
1000323,cmanning@example.com,Angela,Rogers,18,F,63371,Married,PhD,Suburban,Hillton,Connecticut,USA,2025-09-04 16:28:57.858883,2025-09-05 16:28:57.858883,Mobile App,True
1000324,kjones@example.net,Jennifer,Nguyen,41,M,85886,Married,Bachelor,Suburban,Katieburgh,Oregon,USA,2025-09-07 16:28:57.858883,2025-09-09 16:28:57.858883,Email,True
1000325,hgarcia@example.org,David,York,72,F,98796,Divorced,Bachelor,Rural,Brianfurt,Michigan,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000326,brooke71@example.net,Crystal,Joseph,40,M,31804,Single,PhD,Suburban,Dayville,Washington,USA,2025-08-24 16:28:57.858883,2025-08-29 16:28:57.858883,Web,True
1000327,jamessutton@example.net,Sabrina,Herman,83,F,66776,Divorced,Bachelor,Urban,Henryport,Pennsylvania,USA,2025-09-07 16:28:57.858883,2025-09-12 16:28:57.858883,Mobile App,True
1000328,davidsonangela@example.org,Mary,Reilly,45,Other,64276,Divorced,High School,Rural,Youngberg,Alaska,USA,2025-08-28 16:28:57.858883,2025-09-01 16:28:57.858883,Web,True
1000329,matthewanderson@example.com,Anthony,Vance,47,M,60669,Single,PhD,Rural,Port Angelastad,North Carolina,USA,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883,Email,True
1000330,murrayamanda@example.net,Paula,Richardson,36,Other,48594,Divorced,Bachelor,Rural,Amandaport,Rhode Island,USA,2025-09-09 16:28:57.858883,2025-09-12 16:28:57.858883,Mobile App,True
1000331,debraschmitt@example.org,Mary,Hull,44,F,48697,Single,Bachelor,Urban,Leehaven,Georgia,USA,2025-08-16 16:28:57.858883,2025-08-16 16:28:57.858883,Web,True
1000332,rallison@example.net,Jason,Marshall,34,Other,68192,Single,Some College,Suburban,Isabelview,Wyoming,USA,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883,Mobile App,True
1000333,gillespievictoria@example.net,Eric,Levine,41,M,110119,Widowed,PhD,Suburban,East Johnathanmouth,Maryland,USA,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883,Email,True
1000334,youngrichard@example.net,Nicholas,Bryant,18,F,97745,Widowed,Some College,Suburban,East Karen,Colorado,USA,2025-08-31 16:28:57.858883,2025-09-05 16:28:57.858883,Email,True
1000335,justin39@example.com,Sonya,Williams,63,Other,15000,Widowed,Bachelor,Urban,Wernershire,Massachusetts,USA,2025-09-03 16:28:57.858883,2025-09-06 16:28:57.858883,Web,True
1000336,udavenport@example.com,John,Thomas,39,M,53856,Widowed,Master,Suburban,Jessicashire,Nevada,USA,2025-08-16 16:28:57.858883,2025-08-20 16:28:57.858883,Email,True
1000337,glogan@example.com,Brian,Edwards,23,Other,41665,Married,Bachelor,Rural,Lake Kevinfurt,Hawaii,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000338,helenjohnson@example.org,David,Smith,28,M,117568,Married,Bachelor,Urban,South Douglas,Hawaii,USA,2025-09-07 16:28:57.858883,2025-09-11 16:28:57.858883,Web,True
1000339,gwilliams@example.com,Timothy,Chase,59,F,103146,Widowed,Master,Urban,Victorstad,Iowa,USA,2025-08-20 16:28:57.858883,2025-08-21 16:28:57.858883,Mobile App,False
1000340,ywilson@example.org,Debra,Wheeler,55,M,31128,Divorced,Bachelor,Urban,South Craig,Hawaii,USA,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883,Web,True
1000341,brooksmatthew@example.com,Joseph,Lewis,37,M,79681,Married,Some College,Rural,East Ginafort,Rhode Island,USA,2025-09-07 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000342,amberberry@example.com,Angela,Gillespie,26,F,86389,Married,Bachelor,Urban,Port Kimberlymouth,Indiana,USA,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883,Mobile App,True
1000343,candice63@example.net,Patricia,Davis,41,M,53755,Widowed,Master,Suburban,Jonesshire,New Mexico,USA,2025-09-01 16:28:57.858883,2025-09-06 16:28:57.858883,Email,True
1000344,kyle55@example.org,Justin,Fisher,55,F,78327,Married,Bachelor,Urban,Jessemouth,Nevada,USA,2025-08-15 16:28:57.858883,2025-08-15 16:28:57.858883,Mobile App,True
1000345,wmurray@example.org,Courtney,Lee,39,Other,99779,Widowed,PhD,Suburban,Burnsshire,Wyoming,USA,2025-08-16 16:28:57.858883,2025-08-18 16:28:57.858883,Email,False
1000346,collinsjacob@example.net,Susan,Greene,28,Other,83478,Single,Some College,Rural,Harrisside,Rhode Island,USA,2025-08-29 16:28:57.858883,2025-09-03 16:28:57.858883,Web,True
1000347,rothheather@example.net,Allen,Curry,53,F,55713,Single,PhD,Rural,Lake Elizabeth,Hawaii,USA,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883,Mobile App,True
1000348,barrcory@example.com,Kenneth,Rowland,49,M,27466,Widowed,Some College,Urban,Williammouth,Iowa,USA,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000349,shanedavila@example.org,Christian,Santos,58,F,59452,Married,Master,Urban,West Robert,Pennsylvania,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000350,gestes@example.com,Justin,Johnson,37,M,96470,Divorced,Master,Urban,New Ricardo,Vermont,USA,2025-08-23 16:28:57.858883,2025-08-26 16:28:57.858883,Web,True
1000351,mark45@example.org,Richard,Baldwin,34,F,22746,Single,Bachelor,Rural,West Beckymouth,Iowa,USA,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883,Email,True
1000352,fullerrichard@example.net,Kayla,Hooper,21,M,83180,Married,Bachelor,Urban,East Paula,Missouri,USA,2025-08-17 16:28:57.858883,2025-08-20 16:28:57.858883,Email,True
1000353,rodriguezcraig@example.com,Desiree,Maddox,25,M,117643,Widowed,Master,Suburban,West Samuelstad,Virginia,USA,2025-08-23 16:28:57.858883,2025-08-26 16:28:57.858883,Web,True
1000354,christopher24@example.com,Christopher,Brown,18,Other,115893,Single,PhD,Suburban,West Michelle,Virginia,USA,2025-09-05 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000355,jenkinstheresa@example.net,Mary,Reynolds,48,F,62098,Divorced,High School,Urban,Chavezberg,Vermont,USA,2025-08-29 16:28:57.858883,2025-09-03 16:28:57.858883,Mobile App,True
1000356,justincraig@example.com,David,Johnson,36,M,76974,Married,High School,Suburban,Anthonyview,New Jersey,USA,2025-09-01 16:28:57.858883,2025-09-06 16:28:57.858883,Email,True
1000357,aaronsanders@example.net,Lindsay,Rodriguez,44,Other,98099,Widowed,Master,Urban,North Jennifer,Pennsylvania,USA,2025-09-07 16:28:57.858883,2025-09-11 16:28:57.858883,Mobile App,True
1000358,james74@example.com,Dylan,Garcia,46,F,69509,Divorced,High School,Rural,West Aaronport,Maine,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000359,heidi82@example.com,Michelle,Mcdonald,39,Other,63291,Divorced,High School,Rural,Lake Sherry,Oklahoma,USA,2025-08-31 16:28:57.858883,2025-09-02 16:28:57.858883,Mobile App,True
1000360,christophersmith@example.net,Matthew,Turner,49,M,15000,Widowed,Bachelor,Suburban,North Jill,Georgia,USA,2025-09-02 16:28:57.858883,2025-09-05 16:28:57.858883,Email,False
1000361,briggsrachel@example.org,Raymond,Johnson,24,Other,87297,Single,PhD,Rural,Port Davidborough,Arizona,USA,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883,Mobile App,True
1000362,john67@example.org,Nichole,Ramirez,47,M,59480,Married,Some College,Rural,New Kara,Kansas,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000363,daniel49@example.net,Jennifer,May,45,F,75427,Married,PhD,Rural,Greenefurt,Oregon,USA,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883,Mobile App,False
1000364,huntkristi@example.net,Elizabeth,Spencer,36,M,41650,Married,PhD,Rural,South Raymondfort,Virginia,USA,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883,Email,True
1000365,cummingsfrancisco@example.net,Richard,Mckee,47,Other,35648,Single,Bachelor,Rural,Lawsonhaven,Idaho,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000366,rebeccacampos@example.net,Sharon,Jones,51,M,15000,Divorced,High School,Suburban,Harristown,West Virginia,USA,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883,Web,True
1000367,gjohnson@example.net,Kimberly,Wolf,60,F,79177,Married,High School,Suburban,Jeremyfurt,Wisconsin,USA,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883,Email,True
1000368,emily33@example.org,David,Cooper,48,F,94480,Married,Bachelor,Rural,South Hannahton,Iowa,USA,2025-08-20 16:28:57.858883,2025-08-23 16:28:57.858883,Email,False
1000369,vcalhoun@example.net,John,Bright,69,Other,95431,Divorced,Bachelor,Urban,North Shaneshire,Maryland,USA,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883,Mobile App,True
1000370,jason66@example.org,Charlene,Chavez,18,Other,26612,Married,Bachelor,Suburban,South Jenniferhaven,Colorado,USA,2025-08-19 16:28:57.858883,2025-08-22 16:28:57.858883,Mobile App,True
1000371,dhunter@example.com,Kristopher,Watkins,35,M,65782,Married,Some College,Urban,New Williamshire,New York,USA,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883,Email,True
1000372,johngarcia@example.net,Stacey,Duncan,52,F,43227,Widowed,PhD,Suburban,Lindsayberg,Arkansas,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000373,vjackson@example.net,Robert,Long,47,F,42338,Single,Bachelor,Suburban,Port Marieberg,Connecticut,USA,2025-08-27 16:28:57.858883,2025-08-30 16:28:57.858883,Mobile App,True
1000374,john78@example.net,Kathryn,Nelson,35,F,22800,Widowed,Some College,Rural,Castilloburgh,Kentucky,USA,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883,Email,True
1000375,fchapman@example.net,Joshua,Forbes,31,F,24449,Single,PhD,Urban,Adamsville,California,USA,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883,Email,True
1000376,hayleymoore@example.net,John,Richardson,30,M,96609,Divorced,Bachelor,Suburban,Davidberg,California,USA,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883,Mobile App,True
1000377,tracey53@example.org,Michael,Thornton,30,M,143971,Married,PhD,Suburban,Kellyborough,South Dakota,USA,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883,Email,True
1000378,collin59@example.net,Emily,Lawson,52,F,70545,Widowed,Some College,Suburban,Stuarttown,Massachusetts,USA,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883,Email,True
1000379,zachary26@example.org,Lisa,Clark,32,M,86009,Widowed,Some College,Urban,West Jessica,Alabama,USA,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883,Web,True
1000380,yjohnson@example.org,Frank,Hall,36,Other,68660,Widowed,PhD,Suburban,Georgeland,Iowa,USA,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883,Mobile App,True
1000381,cynthia23@example.org,Robert,Smith,83,F,62118,Divorced,Bachelor,Rural,Theresaville,Massachusetts,USA,2025-08-31 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000382,lopezedward@example.net,Paul,Eaton,62,Other,43904,Divorced,PhD,Rural,West Debrashire,Florida,USA,2025-08-23 16:28:57.858883,2025-08-28 16:28:57.858883,Email,True
1000383,steven02@example.org,Cynthia,Lowery,44,F,118124,Widowed,Bachelor,Suburban,East Catherine,Wisconsin,USA,2025-08-17 16:28:57.858883,2025-08-20 16:28:57.858883,Web,True
1000384,tracywhite@example.org,Amber,Mitchell,35,F,119373,Single,PhD,Suburban,Emilyburgh,North Dakota,USA,2025-09-08 16:28:57.858883,2025-09-11 16:28:57.858883,Mobile App,True
1000385,nelsonryan@example.net,Cameron,Schmitt,55,F,48125,Widowed,Master,Suburban,South Danieltown,New Hampshire,USA,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883,Web,True
1000386,vanderson@example.net,Rachel,Thomas,54,M,94176,Single,PhD,Rural,Lake Christopher,Iowa,USA,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883,Email,True
1000387,caitlynaguilar@example.org,Marvin,Mcclain,54,Other,17893,Married,Some College,Rural,South Jenniferberg,Indiana,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000388,susan76@example.com,Kenneth,West,34,M,57574,Widowed,PhD,Rural,Fordside,West Virginia,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000389,oscaradams@example.org,Dawn,Kramer,43,F,83620,Married,Some College,Suburban,Tammyside,New Jersey,USA,2025-09-08 16:28:57.858883,2025-09-11 16:28:57.858883,Email,True
1000390,cobbveronica@example.com,Ashley,Mccarthy,47,F,24939,Single,High School,Urban,Jacquelineburgh,South Dakota,USA,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883,Email,True
1000391,lindabradley@example.net,Timothy,Vang,50,Other,83317,Widowed,Some College,Urban,East Sarahborough,Colorado,USA,2025-09-06 16:28:57.858883,2025-09-11 16:28:57.858883,Mobile App,True
1000392,samantha03@example.com,David,Tran,53,F,97423,Married,Some College,Suburban,North Lori,Alabama,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Email,True
1000393,louistucker@example.com,Samuel,Ritter,57,M,78775,Widowed,PhD,Suburban,East Diana,Connecticut,USA,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,False
1000394,kellyrodriguez@example.com,Victor,Lee,43,Other,15171,Single,PhD,Rural,West Tamaraside,Rhode Island,USA,2025-08-31 16:28:57.858883,2025-09-02 16:28:57.858883,Email,True
1000395,gloveralvin@example.org,Joseph,Michael,51,Other,71230,Single,Bachelor,Suburban,Reyesland,North Dakota,USA,2025-08-30 16:28:57.858883,2025-09-02 16:28:57.858883,Email,True
1000396,welchbradley@example.net,Catherine,Davis,49,Other,26697,Widowed,Master,Urban,Kellyside,Idaho,USA,2025-09-02 16:28:57.858883,2025-09-05 16:28:57.858883,Web,True
1000397,josephbecker@example.org,Sylvia,Armstrong,28,M,96594,Married,Bachelor,Suburban,North Christopherstad,North Carolina,USA,2025-09-05 16:28:57.858883,2025-09-09 16:28:57.858883,Email,True
1000398,franciskaren@example.net,Misty,Alvarado,44,F,85445,Married,Bachelor,Urban,Nguyenstad,Tennessee,USA,2025-08-15 16:28:57.858883,2025-08-16 16:28:57.858883,Mobile App,True
1000399,rachelmcpherson@example.org,Rebecca,Hernandez,45,Other,65892,Widowed,Some College,Suburban,East Anthony,Michigan,USA,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000400,pcooper@example.org,Michael,Harrison,59,F,49518,Divorced,PhD,Suburban,Kellerville,Nebraska,USA,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883,Email,False
1000401,kidddaniel@example.net,Jason,Martinez,46,Other,51131,Divorced,High School,Urban,Larsonmouth,Michigan,USA,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883,Mobile App,True
1000402,sarah22@example.net,Kelli,Baker,38,F,55724,Married,PhD,Rural,Jessicaside,Kentucky,USA,2025-08-22 16:28:57.858883,2025-08-24 16:28:57.858883,Mobile App,True
1000403,christopher69@example.com,Richard,Smith,48,F,50637,Married,Some College,Urban,South Amandamouth,Connecticut,USA,2025-08-30 16:28:57.858883,2025-09-04 16:28:57.858883,Email,True
1000404,lewisandrew@example.net,Steven,Smith,63,Other,38161,Married,High School,Urban,North Donnaburgh,Montana,USA,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883,Email,True
1000405,alexis66@example.net,Danny,White,42,F,51808,Divorced,PhD,Rural,Annefurt,Alabama,USA,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883,Email,True
1000406,villegasolivia@example.com,Mary,Davidson,66,F,70896,Married,PhD,Rural,North Natasha,West Virginia,USA,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883,Mobile App,True
1000407,ewagner@example.org,Christy,Bradley,60,Other,20433,Married,PhD,Suburban,East Randyhaven,Connecticut,USA,2025-09-01 16:28:57.858883,2025-09-04 16:28:57.858883,Web,True
1000408,pparrish@example.net,Jessica,Allen,49,Other,91688,Single,Bachelor,Urban,Mcclurefort,Michigan,USA,2025-09-01 16:28:57.858883,2025-09-01 16:28:57.858883,Mobile App,True
1000409,melissa35@example.net,Chad,Potter,46,Other,96964,Single,Some College,Suburban,Lopeztown,Florida,USA,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883,Mobile App,True
1000410,jaredharris@example.org,Claudia,Clark,37,M,107280,Married,Some College,Suburban,Port Kevin,Nebraska,USA,2025-08-15 16:28:57.858883,2025-08-20 16:28:57.858883,Email,False
1000411,brian66@example.org,Elizabeth,Christensen,79,F,54114,Single,Bachelor,Rural,South Leetown,Montana,USA,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000412,murphyjohn@example.com,Lauren,Kim,38,M,108601,Widowed,PhD,Rural,Port Aaron,Texas,USA,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883,Web,True
1000413,johnsondan@example.com,Derek,Allen,68,M,49314,Married,Some College,Rural,New Emily,Tennessee,USA,2025-08-19 16:28:57.858883,2025-08-24 16:28:57.858883,Email,True
1000414,kerrytaylor@example.com,Darren,Morales,38,F,56546,Divorced,High School,Rural,Brownburgh,Oklahoma,USA,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883,Web,True
1000415,aalexander@example.com,Luke,Smith,24,M,37440,Divorced,High School,Urban,Murphyhaven,New Jersey,USA,2025-08-15 16:28:57.858883,2025-08-15 16:28:57.858883,Web,True
1000416,awiley@example.org,Laura,Gonzalez,29,F,41966,Widowed,High School,Rural,South Jamieport,Oregon,USA,2025-08-20 16:28:57.858883,2025-08-24 16:28:57.858883,Web,True
1000417,wilsonshannon@example.org,Brett,Jones,44,M,72026,Widowed,High School,Suburban,Rodriguezchester,Michigan,USA,2025-08-24 16:28:57.858883,2025-08-24 16:28:57.858883,Web,True
1000418,erinstrickland@example.net,Jacqueline,Molina,68,Other,35049,Married,PhD,Suburban,New Tanya,New Mexico,USA,2025-09-10 16:28:57.858883,2025-09-13 16:28:57.858883,Mobile App,True
1000419,kylie04@example.net,Melissa,Murphy,59,M,58580,Widowed,Some College,Rural,West Michael,Mississippi,USA,2025-08-26 16:28:57.858883,2025-08-29 16:28:57.858883,Email,True
1000420,millercarrie@example.org,John,Chandler,44,F,85244,Widowed,PhD,Suburban,Westview,Virginia,USA,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883,Mobile App,True
1000421,newmanashley@example.org,Patrick,Robinson,28,F,76472,Divorced,Bachelor,Suburban,West Carolynton,Idaho,USA,2025-09-03 16:28:57.858883,2025-09-07 16:28:57.858883,Email,True
1000422,jonestimothy@example.com,Jacqueline,Chandler,47,Other,79773,Divorced,Master,Urban,New Gregorystad,New York,USA,2025-09-05 16:28:57.858883,2025-09-10 16:28:57.858883,Web,True
1000423,doughertyrandy@example.com,Scott,Smith,49,F,138659,Widowed,Some College,Urban,Joshuafurt,Rhode Island,USA,2025-09-03 16:28:57.858883,2025-09-07 16:28:57.858883,Web,True
1000424,pwatts@example.org,Daniel,Jacobs,35,M,49070,Widowed,Bachelor,Rural,Henryview,Virginia,USA,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883,Email,True
1000425,morrowtracy@example.com,David,Lindsey,35,M,48335,Married,Some College,Suburban,East Brendachester,New Hampshire,USA,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883,Email,True
1000426,brownroberto@example.net,Madison,Beltran,35,F,100670,Single,Bachelor,Rural,South Paulaville,Louisiana,USA,2025-08-20 16:28:57.858883,2025-08-24 16:28:57.858883,Web,True
1000427,charles22@example.net,George,Garrett,66,M,47877,Married,Master,Urban,Alexanderfurt,South Dakota,USA,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883,Web,True
1000428,natalie38@example.net,Amanda,Carter,32,Other,79142,Widowed,PhD,Suburban,South Melanie,North Carolina,USA,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883,Email,True
1000429,austinolson@example.net,Barbara,Thompson,36,F,83987,Divorced,Bachelor,Urban,Lake Alejandro,Rhode Island,USA,2025-08-15 16:28:57.858883,2025-08-17 16:28:57.858883,Mobile App,True
1000430,rogersvictoria@example.com,Billy,Roberts,48,F,19527,Widowed,Bachelor,Suburban,North Barbara,Oklahoma,USA,2025-09-02 16:28:57.858883,2025-09-07 16:28:57.858883,Email,True
1000431,dave57@example.org,Jill,Beasley,68,F,118876,Single,Master,Suburban,Julianborough,Connecticut,USA,2025-08-31 16:28:57.858883,2025-08-31 16:28:57.858883,Email,True
