order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
983000983,1000481,2025-08-26 16:28:57.858883,Delivered,2751.61,14.46,Debit Card,565 Mark Prairie Apt. 380,401 Hernandez Square Suite 239,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
984000984,1000481,2025-08-26 16:28:57.858883,Delivered,2499.75,19.86,Credit Card,500 Olsen Fort,4789 Gonzales Forest,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
985000985,1000481,2025-08-26 16:28:57.858883,Delivered,2882.36,9.27,PayPal,25381 Tyler Mountain Apt. 082,532 Fowler Square,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
986000986,1000481,2025-08-26 16:28:57.858883,Delivered,943.05,5.14,PayPal,050 May Cape Suite 496,9561 Cardenas Mountain Suite 372,2025-08-26 16:28:57.858883,2025-08-26 16:28:57.858883
987000987,1000481,2025-09-03 16:28:57.858883,Delivered,2054.89,12.95,Credit Card,44933 Crawford Mill Suite 960,46201 Audrey Centers Suite 247,2025-09-03 16:28:57.858883,2025-09-04 16:28:57.858883
988000988,1000481,2025-08-26 16:28:57.858883,Delivered,8689.5,7.5,Credit Card,91079 Turner Heights Suite 376,63625 James Dam,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
989000989,1000483,2025-09-09 16:28:57.858883,Shipped,67.33,16.69,Credit Card,617 Galloway Union,0336 Snyder Fort Apt. 038,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
990000990,1000485,2025-09-06 16:28:57.858883,Delivered,4138.58,12.02,Credit Card,70871 Katherine Divide,9609 Johnson Cliffs,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
991000991,1000485,2025-09-02 16:28:57.858883,Delivered,1057.72,12.68,Credit Card,68454 Phillip Unions,16219 Stafford Alley Suite 092,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883
992000992,1000486,2025-08-30 16:28:57.858883,Delivered,2183.2,18.19,PayPal,676 Davis Road,41896 Matthew Parkway Apt. 734,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
993000993,1000486,2025-08-30 16:28:57.858883,Delivered,2684.04,12.36,Credit Card,312 Grimes Coves,4902 Edwards Parks,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
994000994,1000486,2025-09-03 16:28:57.858883,Delivered,3026.34,17.56,Debit Card,214 Torres Shores,884 Torres Court,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
995000995,1000487,2025-08-27 16:28:57.858883,Delivered,1380.17,18.54,Debit Card,148 Jason Parkway,028 Porter Row Suite 482,2025-08-27 16:28:57.858883,2025-08-27 16:28:57.858883
996000996,1000487,2025-08-27 16:28:57.858883,Delivered,1916.61,15.84,PayPal,194 Chapman Fort,664 Karen Springs,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
997000997,1000487,2025-08-30 16:28:57.858883,Delivered,1463.66,18.01,Credit Card,73897 Evans Meadow,335 King Shore,2025-08-30 16:28:57.858883,2025-08-30 16:28:57.858883
998000998,1000487,2025-08-27 16:28:57.858883,Delivered,2408.16,8.85,Credit Card,2924 Kennedy Crossing,7652 Christina Run,2025-08-27 16:28:57.858883,2025-08-28 16:28:57.858883
999000999,1000488,2025-08-23 16:28:57.858883,Delivered,4172.05,7.79,Debit Card,40516 Melissa Plain Suite 257,370 White Hill,2025-08-23 16:28:57.858883,2025-08-25 16:28:57.858883
1000001000,1000488,2025-08-23 16:28:57.858883,Delivered,5531.59,10.74,Credit Card,51176 Grimes Ford,74936 Mathis Row,2025-08-23 16:28:57.858883,2025-08-24 16:28:57.858883
1001001001,1000489,2025-08-26 16:28:57.858883,Delivered,4023.18,11.64,PayPal,814 Richard Square Apt. 838,136 Taylor Lock,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
1002001002,1000489,2025-08-26 16:28:57.858883,Delivered,1741.14,6.78,PayPal,6896 Krystal Springs Suite 289,9850 Page Dam Apt. 741,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
1003001003,1000490,2025-08-21 16:28:57.858883,Delivered,1088.8,19.09,PayPal,504 Ashley Summit,23498 Madden Trace,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883
1004001004,1000490,2025-08-21 16:28:57.858883,Delivered,3322.97,6.73,Credit Card,1744 Walters Center,997 Jennifer Landing Apt. 569,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883
1005001005,1000491,2025-09-07 16:28:57.858883,Shipped,2585.12,10.46,PayPal,5919 Anthony Rapids Apt. 256,66363 Fisher Stravenue Apt. 642,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1006001006,1000491,2025-09-04 16:28:57.858883,Delivered,1958.73,17.73,Debit Card,1212 Cochran Highway Apt. 163,5859 Richard River Apt. 123,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1007001007,1000492,2025-09-05 16:28:57.858883,Delivered,2648.76,13.07,PayPal,49719 William Ville,80976 Vanessa Canyon,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1008001008,1000492,2025-09-05 16:28:57.858883,Delivered,26.27,9.39,Credit Card,399 Seth Trail Apt. 038,282 Scott Isle,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
1009001009,1000492,2025-09-13 16:28:57.858883,Pending,1682.45,9.52,PayPal,84412 Jacqueline Station Suite 681,998 Bush Shoals Suite 650,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1010001010,1000492,2025-09-05 16:28:57.858883,Delivered,1197.99,17.14,Credit Card,865 Drake Isle,56301 Berg Circle,2025-09-05 16:28:57.858883,2025-09-05 16:28:57.858883
1011001011,1000493,2025-09-09 16:28:57.858883,Shipped,1297.85,6.51,Debit Card,85405 Rush Spur,6491 Malone Hills,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1012001012,1000493,2025-08-30 16:28:57.858883,Delivered,1323.58,17.11,PayPal,48048 Lindsay Road,6395 Hanson Fort,2025-08-30 16:28:57.858883,2025-09-01 16:28:57.858883
1013001013,1000494,2025-09-04 16:28:57.858883,Delivered,5134.78,11.06,PayPal,6171 Hayes Flat,294 Shawn Highway,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1014001014,1000494,2025-09-04 16:28:57.858883,Delivered,1318.22,13.25,PayPal,187 Hannah View Apt. 416,1995 Amber Fort,2025-09-04 16:28:57.858883,2025-09-04 16:28:57.858883
1015001015,1000494,2025-08-23 16:28:57.858883,Delivered,1805.14,6.78,PayPal,77487 Corey Shoals,00332 Olsen Circle Apt. 320,2025-08-23 16:28:57.858883,2025-08-23 16:28:57.858883
1016001016,1000494,2025-08-29 16:28:57.858883,Delivered,2402.96,12.58,PayPal,615 Wallace Forge Apt. 333,535 Watson Canyon,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
1017001017,1000495,2025-09-06 16:28:57.858883,Delivered,1548.56,13.28,Debit Card,5197 Jason Loaf Suite 113,4101 White Garden,2025-09-06 16:28:57.858883,2025-09-06 16:28:57.858883
1018001018,1000498,2025-09-09 16:28:57.858883,Shipped,240.61,13.19,PayPal,1412 Williams Crescent,793 Rebecca Valley Apt. 865,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1019001019,1000498,2025-09-03 16:28:57.858883,Delivered,5995.46,17.11,Debit Card,6601 Michael Branch,282 Alexis Key Apt. 890,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
1020001020,1000498,2025-09-03 16:28:57.858883,Delivered,917.84,10.43,Debit Card,865 Simon Neck,93770 Allen Place Suite 335,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
1021001021,1000498,2025-08-20 16:28:57.858883,Delivered,2128.36,15.07,PayPal,75976 Jordan Trace,436 Romero Harbor Suite 902,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
1022001022,1000499,2025-09-06 16:28:57.858883,Delivered,3045.7,16.02,PayPal,7790 Mcdonald Ports,47331 Mandy Points,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1023001023,1000499,2025-08-24 16:28:57.858883,Delivered,2100.5,19.86,PayPal,4104 Flynn Garden Apt. 276,81650 Christina Forest,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
1024001024,1000500,2025-09-09 16:28:57.858883,Shipped,1489.14,5.55,Credit Card,1081 Samuel Fords,378 Roberts Bridge,2025-09-09 16:28:57.858883,2025-09-09 16:28:57.858883
1025001025,1000501,2025-08-30 16:28:57.858883,Delivered,1968.99,8.05,Credit Card,454 Elizabeth Junction,9146 Baker Ramp Apt. 264,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1026001026,1000501,2025-09-01 16:28:57.858883,Delivered,2186.6,17.08,Debit Card,6928 Harry Gardens Suite 532,3377 Todd Drive,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1027001027,1000501,2025-08-20 16:28:57.858883,Delivered,3882.35,8.45,Credit Card,0840 Hendricks Groves Suite 969,952 Ortiz Burg,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
1028001028,1000501,2025-09-10 16:28:57.858883,Processing,1184.54,12.3,Debit Card,256 Martinez Locks Suite 132,128 Summers Ridge,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1029001029,1000502,2025-08-22 16:28:57.858883,Delivered,1880.23,7.79,PayPal,1260 Trujillo Branch,4283 Alexandra Brook,2025-08-22 16:28:57.858883,2025-08-22 16:28:57.858883
1030001030,1000504,2025-08-24 16:28:57.858883,Delivered,6143.02,9.53,Credit Card,651 Conner Way,5100 Stacy Passage,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
1031001031,1000504,2025-09-12 16:28:57.858883,Pending,1193.83,7.43,PayPal,6938 Crystal Manors Suite 302,399 David Groves,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1032001032,1000504,2025-08-24 16:28:57.858883,Delivered,1365.75,12.92,Debit Card,086 Wilson Ridges,1791 Owen Neck Suite 124,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883
1033001033,1000505,2025-08-23 16:28:57.858883,Delivered,803.24,9.5,PayPal,9372 Tony Square Suite 389,36390 Russell Via,2025-08-23 16:28:57.858883,2025-08-24 16:28:57.858883
1034001034,1000505,2025-09-05 16:28:57.858883,Delivered,1703.22,7.04,PayPal,48298 Estrada Brook Suite 752,47570 Griffin Crescent,2025-09-05 16:28:57.858883,2025-09-07 16:28:57.858883
1035001035,1000505,2025-09-07 16:28:57.858883,Shipped,727.18,7.16,Debit Card,853 Robles Corner,6312 Jessica Ford,2025-09-07 16:28:57.858883,2025-09-07 16:28:57.858883
1036001036,1000506,2025-09-06 16:28:57.858883,Delivered,8751.54,10.07,PayPal,78969 Brent Extension,3749 Lopez Island,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1037001037,1000507,2025-09-09 16:28:57.858883,Shipped,2198.56,8.27,Debit Card,184 Mcintyre Forges,678 Cook Meadows,2025-09-09 16:28:57.858883,2025-09-10 16:28:57.858883
1038001038,1000507,2025-08-25 16:28:57.858883,Delivered,3348.64,5.78,Debit Card,78210 Anderson Manor,2250 Johnson Walks,2025-08-25 16:28:57.858883,2025-08-27 16:28:57.858883
1039001039,1000508,2025-09-01 16:28:57.858883,Delivered,1813.06,13.87,PayPal,4546 Wilkins Knoll,231 Blake Corners Apt. 197,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1040001040,1000508,2025-08-25 16:28:57.858883,Delivered,2362.04,8.53,Credit Card,0621 Anthony Road,8415 Ballard Springs Apt. 961,2025-08-25 16:28:57.858883,2025-08-27 16:28:57.858883
1041001041,1000508,2025-08-28 16:28:57.858883,Delivered,3025.99,19.15,Debit Card,426 Steven Overpass Apt. 817,1458 West Parks,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
1042001042,1000509,2025-09-06 16:28:57.858883,Delivered,2380.68,6.26,PayPal,2104 Johnson Mall,544 Steven Corner,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1043001043,1000510,2025-08-24 16:28:57.858883,Delivered,3780.7,5.13,PayPal,70879 Martin Track Apt. 438,60280 Laurie Tunnel,2025-08-24 16:28:57.858883,2025-08-25 16:28:57.858883
1044001044,1000511,2025-08-30 16:28:57.858883,Delivered,2539.85,5.87,PayPal,300 Denise Court Suite 287,39257 Michael Pike,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1045001045,1000515,2025-09-01 16:28:57.858883,Delivered,2784.23,10.09,Debit Card,556 Perez Shore,969 Williams Points,2025-09-01 16:28:57.858883,2025-09-03 16:28:57.858883
1046001046,1000515,2025-09-01 16:28:57.858883,Delivered,2335.79,5.41,Credit Card,1343 Richard Inlet,9994 Tina Crescent,2025-09-01 16:28:57.858883,2025-09-02 16:28:57.858883
1047001047,1000515,2025-09-07 16:28:57.858883,Shipped,234.62,17.9,Credit Card,1708 Linda Islands,8492 Johnson Lodge,2025-09-07 16:28:57.858883,2025-09-08 16:28:57.858883
1048001048,1000516,2025-08-21 16:28:57.858883,Delivered,3473.17,8.09,Debit Card,861 Alexander Parks,310 Jacob Tunnel,2025-08-21 16:28:57.858883,2025-08-21 16:28:57.858883
1049001049,1000516,2025-08-29 16:28:57.858883,Delivered,5600.59,6.55,Debit Card,734 Johnson Rapids,30494 Michelle Hill Suite 192,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
1050001050,1000516,2025-08-21 16:28:57.858883,Delivered,2692.97,12.38,Credit Card,550 Joseph Row,19718 Larry Isle,2025-08-21 16:28:57.858883,2025-08-23 16:28:57.858883
1051001051,1000517,2025-09-03 16:28:57.858883,Delivered,7033.38,13.15,Debit Card,356 Gregory Extension Suite 873,1946 Davis Drive,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
1052001052,1000517,2025-09-12 16:28:57.858883,Pending,967.11,10.62,PayPal,7457 James Valleys Apt. 360,278 Sheila Spurs,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1053001053,1000517,2025-09-13 16:28:57.858883,Pending,1419.56,8.11,Credit Card,5148 Brittany Road Suite 802,86949 Wheeler View Apt. 622,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1054001054,1000518,2025-08-31 16:28:57.858883,Delivered,7261.76,19.92,Debit Card,059 Michael Harbor Apt. 297,150 Kendra Ferry Suite 101,2025-08-31 16:28:57.858883,2025-09-01 16:28:57.858883
1055001055,1000518,2025-09-05 16:28:57.858883,Delivered,4246.28,12.43,Credit Card,2589 Richard Center,4923 Hart Expressway,2025-09-05 16:28:57.858883,2025-09-06 16:28:57.858883
1056001056,1000518,2025-08-30 16:28:57.858883,Delivered,486.5,18.25,Credit Card,12884 Johnson Walk Apt. 588,1347 Courtney Gardens,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1057001057,1000519,2025-09-10 16:28:57.858883,Processing,1948.77,7.91,Debit Card,34496 Bowers Dam Suite 280,19780 Blackwell Lane,2025-09-10 16:28:57.858883,2025-09-10 16:28:57.858883
1058001058,1000520,2025-08-20 16:28:57.858883,Delivered,1655.42,5.49,Credit Card,9922 James Coves,7764 David Points Apt. 355,2025-08-20 16:28:57.858883,2025-08-20 16:28:57.858883
1059001059,1000520,2025-08-31 16:28:57.858883,Delivered,3926.01,17.53,PayPal,683 Sawyer Expressway Apt. 576,6398 Alexis Center,2025-08-31 16:28:57.858883,2025-09-02 16:28:57.858883
1060001060,1000520,2025-09-06 16:28:57.858883,Delivered,5317.26,17.79,Credit Card,38278 Hughes Course,3475 Alyssa Trail,2025-09-06 16:28:57.858883,2025-09-08 16:28:57.858883
1061001061,1000520,2025-09-13 16:28:57.858883,Pending,1633.38,13.1,PayPal,44098 Anne Glen,53945 Jackson Mountains,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1062001062,1000521,2025-09-11 16:28:57.858883,Processing,477.11,5.91,Debit Card,539 Amy Well,2833 Barnes Course Suite 616,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1063001063,1000522,2025-09-02 16:28:57.858883,Delivered,1409.21,17.26,Credit Card,65585 Andre Mills,792 Christina Court Apt. 515,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883
1064001064,1000522,2025-09-02 16:28:57.858883,Delivered,3102.24,8.28,Debit Card,8131 Petersen Fields Apt. 383,209 Sheila Mission,2025-09-02 16:28:57.858883,2025-09-02 16:28:57.858883
1065001065,1000523,2025-09-11 16:28:57.858883,Processing,3706.13,12.4,Debit Card,572 Cynthia Lakes Apt. 433,93564 Simmons Trail,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1066001066,1000523,2025-09-11 16:28:57.858883,Processing,2556.81,10.81,PayPal,37510 Robinson Forge Suite 254,8926 Mackenzie Fall Suite 014,2025-09-11 16:28:57.858883,2025-09-13 16:28:57.858883
1067001067,1000525,2025-08-19 16:28:57.858883,Delivered,3257.3,11.44,PayPal,27316 Burnett Port,81649 Price Vista,2025-08-19 16:28:57.858883,2025-08-20 16:28:57.858883
1068001068,1000525,2025-08-24 16:28:57.858883,Delivered,1936.02,9.97,Credit Card,790 Shane Camp Suite 753,33749 Noah Hills Apt. 804,2025-08-24 16:28:57.858883,2025-08-26 16:28:57.858883
1069001069,1000526,2025-08-29 16:28:57.858883,Delivered,2689.14,9.56,PayPal,329 Melanie Cliffs,6775 Michael Mount,2025-08-29 16:28:57.858883,2025-08-30 16:28:57.858883
1070001070,1000528,2025-08-25 16:28:57.858883,Delivered,3312.35,16.23,Debit Card,713 Bradley Ville Suite 403,772 Nelson Mountains Suite 185,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883
1071001071,1000529,2025-08-28 16:28:57.858883,Delivered,4299.69,17.89,PayPal,3491 Edward Squares Apt. 886,04981 Michael Mount,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
1072001072,1000529,2025-08-18 16:28:57.858883,Delivered,3981.93,18.07,Debit Card,448 Michelle Summit Apt. 811,22152 Flores Pine Suite 265,2025-08-18 16:28:57.858883,2025-08-20 16:28:57.858883
1073001073,1000529,2025-08-18 16:28:57.858883,Delivered,2653.99,6.55,Credit Card,09767 Walter Dale,37638 Kristi Stream Apt. 154,2025-08-18 16:28:57.858883,2025-08-18 16:28:57.858883
1074001074,1000530,2025-09-03 16:28:57.858883,Delivered,1824.11,6.17,Credit Card,12030 Peck Rue Suite 478,3829 Michael Meadow Apt. 427,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883
1075001075,1000531,2025-09-12 16:28:57.858883,Pending,2066.5,9.19,Debit Card,07653 Julia Row,6219 Lee Turnpike,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1076001076,1000532,2025-08-29 16:28:57.858883,Delivered,2179.86,8.38,Credit Card,39436 Bell Pike,620 Bartlett Lodge Suite 178,2025-08-29 16:28:57.858883,2025-08-29 16:28:57.858883
1077001077,1000532,2025-09-13 16:28:57.858883,Pending,2857.88,19.36,PayPal,4045 Beth Fields,6994 James Underpass Suite 429,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1078001078,1000535,2025-08-22 16:28:57.858883,Delivered,3288.74,9.97,Debit Card,99186 Torres Centers Suite 362,5046 Kenneth Station Suite 263,2025-08-22 16:28:57.858883,2025-08-22 16:28:57.858883
1079001079,1000535,2025-09-03 16:28:57.858883,Delivered,10059.72,9.26,Debit Card,048 Choi Stravenue Suite 233,416 Elizabeth Rapid Suite 780,2025-09-03 16:28:57.858883,2025-09-03 16:28:57.858883
1080001080,1000535,2025-08-25 16:28:57.858883,Delivered,1371.87,7.9,Credit Card,2539 Antonio Prairie,096 Weaver Island Apt. 661,2025-08-25 16:28:57.858883,2025-08-26 16:28:57.858883
1081001081,1000536,2025-09-04 16:28:57.858883,Delivered,480.47,7.45,Credit Card,70188 Terry Alley,262 Jennings Road Suite 645,2025-09-04 16:28:57.858883,2025-09-06 16:28:57.858883
1082001082,1000536,2025-09-13 16:28:57.858883,Pending,4672.83,10.2,Debit Card,3856 Emily Ranch Apt. 089,8335 William Glen,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1083001083,1000537,2025-09-06 16:28:57.858883,Delivered,4865.29,6.84,Credit Card,32793 Courtney Parks Apt. 031,0134 Brown Highway,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1084001084,1000538,2025-09-11 16:28:57.858883,Processing,8178.02,10.0,Debit Card,45641 Amy Inlet Suite 540,54379 Jensen Cliffs,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1085001085,1000538,2025-09-11 16:28:57.858883,Processing,2641.64,5.85,PayPal,540 Simmons Dale,916 Jeffrey Centers Suite 321,2025-09-11 16:28:57.858883,2025-09-11 16:28:57.858883
1086001086,1000539,2025-09-11 16:28:57.858883,Processing,1454.76,12.22,Debit Card,210 Ray Tunnel,619 Kevin Passage Apt. 672,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1087001087,1000540,2025-09-10 16:28:57.858883,Processing,1030.24,7.4,Credit Card,269 Contreras Circles Suite 455,069 Brandi Gardens Suite 245,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1088001088,1000540,2025-09-10 16:28:57.858883,Processing,5345.03,18.0,Credit Card,32139 Velez Ridges,81819 John Stream,2025-09-10 16:28:57.858883,2025-09-11 16:28:57.858883
1089001089,1000540,2025-09-10 16:28:57.858883,Processing,6094.87,14.33,Credit Card,62615 Crystal Coves Apt. 625,8603 Wilkerson Row Apt. 823,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1090001090,1000541,2025-09-06 16:28:57.858883,Delivered,2388.79,6.5,Credit Card,9715 Sullivan Ports Suite 672,708 Julie Pine Suite 455,2025-09-06 16:28:57.858883,2025-09-07 16:28:57.858883
1091001091,1000542,2025-08-17 16:28:57.858883,Delivered,3604.78,19.26,Debit Card,34959 Johnson Pine Apt. 931,712 Faith Divide Suite 741,2025-08-17 16:28:57.858883,2025-08-19 16:28:57.858883
1092001092,1000543,2025-09-02 16:28:57.858883,Delivered,1469.96,10.98,Credit Card,895 Mary Row Suite 972,5317 Stephenson Roads,2025-09-02 16:28:57.858883,2025-09-04 16:28:57.858883
1093001093,1000544,2025-09-13 16:28:57.858883,Pending,1096.95,18.36,PayPal,593 Jackson Loaf Suite 186,49440 Davis Trail,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1094001094,1000544,2025-09-13 16:28:57.858883,Pending,3003.22,5.07,Debit Card,919 Frazier Estate,224 Chad Park,2025-09-13 16:28:57.858883,2025-09-15 16:28:57.858883
1095001095,1000544,2025-09-13 16:28:57.858883,Pending,3254.07,13.0,Credit Card,01247 Christy Lodge Apt. 761,3297 Robert Tunnel Apt. 716,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1096001096,1000544,2025-09-13 16:28:57.858883,Pending,1667.4,6.59,PayPal,961 Darrell Hill,76404 Davis Vista Suite 505,2025-09-13 16:28:57.858883,2025-09-14 16:28:57.858883
1097001097,1000545,2025-09-13 16:28:57.858883,Pending,543.22,9.77,Debit Card,292 Hannah Roads,7469 Brandon Park Suite 222,2025-09-13 16:28:57.858883,2025-09-13 16:28:57.858883
1098001098,1000545,2025-09-10 16:28:57.858883,Processing,2951.06,13.73,Credit Card,594 Lynn Port Suite 316,19740 Adrian Crossroad Apt. 398,2025-09-10 16:28:57.858883,2025-09-12 16:28:57.858883
1099001099,1000545,2025-08-28 16:28:57.858883,Delivered,4225.78,11.62,PayPal,9090 Jason Throughway Apt. 515,600 Wilkerson Port Suite 523,2025-08-28 16:28:57.858883,2025-08-29 16:28:57.858883
1100001100,1000545,2025-08-28 16:28:57.858883,Delivered,2232.06,19.61,PayPal,25802 Jonathan Rapid,63313 Byrd Rest,2025-08-28 16:28:57.858883,2025-08-28 16:28:57.858883
1101001101,1000546,2025-09-09 16:28:57.858883,Shipped,4956.63,19.56,Debit Card,849 Herrera Mews,353 Tammy Alley,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
1102001102,1000546,2025-09-03 16:28:57.858883,Delivered,1606.9,15.51,Credit Card,137 Jamie Isle Suite 091,320 Stacy Point,2025-09-03 16:28:57.858883,2025-09-05 16:28:57.858883
1103001103,1000547,2025-09-08 16:28:57.858883,Shipped,1851.44,19.54,Debit Card,93185 Courtney Ridges,4116 Smith Rapids Suite 482,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1104001104,1000547,2025-09-08 16:28:57.858883,Shipped,843.86,5.62,PayPal,520 Coleman Harbor,906 William Row Apt. 848,2025-09-08 16:28:57.858883,2025-09-10 16:28:57.858883
1105001105,1000547,2025-09-08 16:28:57.858883,Shipped,5089.03,19.42,Debit Card,4585 Mann Ferry,20691 Gonzalez Mountain Apt. 574,2025-09-08 16:28:57.858883,2025-09-09 16:28:57.858883
1106001106,1000548,2025-09-02 16:28:57.858883,Delivered,289.84,6.43,Credit Card,68377 Bruce Cliffs Apt. 519,491 Newman Point Suite 817,2025-09-02 16:28:57.858883,2025-09-03 16:28:57.858883
1107001107,1000548,2025-08-30 16:28:57.858883,Delivered,1824.71,15.75,PayPal,270 Silva Spurs Suite 873,982 Roy Run,2025-08-30 16:28:57.858883,2025-08-31 16:28:57.858883
1108001108,1000548,2025-09-12 16:28:57.858883,Pending,4178.36,18.25,PayPal,97572 Bridges Key Suite 662,4195 Elliott Square,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1109001109,1000548,2025-08-28 16:28:57.858883,Delivered,7122.94,12.96,PayPal,7900 Juarez Forest Suite 265,7871 Samantha Villages,2025-08-28 16:28:57.858883,2025-08-30 16:28:57.858883
1110001110,1000548,2025-08-26 16:28:57.858883,Delivered,5585.28,12.17,PayPal,196 Williams Rue Suite 974,60457 Williams Road,2025-08-26 16:28:57.858883,2025-08-27 16:28:57.858883
1111001111,1000548,2025-09-09 16:28:57.858883,Shipped,3119.0,14.88,Credit Card,12175 Johnny Drive Apt. 504,6304 Michael Parkway Apt. 913,2025-09-09 16:28:57.858883,2025-09-11 16:28:57.858883
1112001112,1000549,2025-09-12 16:28:57.858883,Pending,1842.67,9.78,PayPal,4621 Matthew Wall,21187 Michael Parkway Apt. 513,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1113001113,1000549,2025-09-12 16:28:57.858883,Pending,23.02,7.39,PayPal,87272 Sabrina Cape,613 Harris Hollow,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1114001114,1000549,2025-09-12 16:28:57.858883,Pending,314.35,6.59,PayPal,9454 Simpson Expressway,2607 Stafford Knoll,2025-09-12 16:28:57.858883,2025-09-14 16:28:57.858883
1115001115,1000549,2025-09-12 16:28:57.858883,Pending,3799.84,14.96,Debit Card,58697 Vaughn Burg,24926 Jeffrey Pass Suite 154,2025-09-12 16:28:57.858883,2025-09-13 16:28:57.858883
1116001116,1000549,2025-09-12 16:28:57.858883,Pending,2062.29,13.83,Debit Card,10744 Caitlin Ridges,55222 Gutierrez Junctions,2025-09-12 16:28:57.858883,2025-09-12 16:28:57.858883
1117001117,1000551,2025-09-11 16:28:57.858883,Processing,2958.01,17.77,Credit Card,0296 Morris Forges Suite 647,2052 Bonnie Park Suite 667,2025-09-11 16:28:57.858883,2025-09-12 16:28:57.858883
1118001118,1000551,2025-08-26 16:28:57.858883,Delivered,1659.69,13.6,Credit Card,921 Erik Pines,1092 Roger Estates,2025-08-26 16:28:57.858883,2025-08-28 16:28:57.858883
1119001119,1000551,2025-08-25 16:28:57.858883,Delivered,3895.62,14.83,PayPal,3061 Brown Row,02155 Michael Falls,2025-08-25 16:28:57.858883,2025-08-25 16:28:57.858883
