CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
1000636,james18@example.org,Angela,Hardin,28,F,55507,Widowed,Bachelor,Suburban,South Jennifer,West Virginia,USA,2025-09-02 16:28:57.858,2025-09-05T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000637,frederickstanley@example.net,Joseph,Brown,63,M,69251,Married,Master,Suburban,South Andrea,Louisiana,USA,2025-08-30 16:28:57.858,2025-09-02T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000638,stacey52@example.com,Isaac,Yang,79,F,76799,Married,Master,Suburban,Erinland,West Virginia,USA,2025-08-19 16:28:57.858,2025-08-21T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000639,cmorrison@example.org,Kim,Austin,47,M,55726,Married,PhD,Urban,Solomonchester,South Carolina,USA,2025-08-18 16:28:57.858,2025-08-23T16:28:57.858,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000640,smithanna@example.org,Jessica,Watts,47,M,60425,Divorced,Bachelor,Urban,Lake Andrew,New Mexico,USA,2025-09-01 16:28:57.858,2025-09-04T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000641,brownmeagan@example.com,Amanda,Jackson,55,Other,93701,Divorced,Some College,Urban,Bennettton,Michigan,USA,2025-09-08 16:28:57.858,2025-09-10T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000642,abeltran@example.net,Brent,Wilkerson,33,F,25063,Married,Master,Rural,Lake Michaelfort,Florida,USA,2025-08-29 16:28:57.858,2025-09-01T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000643,anthony82@example.net,Rachel,Huynh,18,F,80239,Widowed,PhD,Suburban,Lisastad,North Dakota,USA,2025-09-10 16:28:57.858,2025-09-10T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000644,daviddaniel@example.org,Lori,Mayer,28,M,15000,Widowed,Master,Urban,Gibsonside,Wyoming,USA,2025-08-14 16:28:57.858,2025-08-17T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000645,kristinsexton@example.net,David,Hopkins,50,F,139789,Widowed,PhD,Urban,Bassport,Kentucky,USA,2025-09-03 16:28:57.858,2025-09-08T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000646,robertbrady@example.net,Melissa,Parker,44,Other,90154,Divorced,Some College,Suburban,Karlabury,North Carolina,USA,2025-09-04 16:28:57.858,2025-09-06T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000647,yporter@example.net,Jeffrey,Ramos,46,F,62033,Divorced,Master,Urban,Triciamouth,South Dakota,USA,2025-09-11 16:28:57.858,2025-09-11T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000648,stephenfreeman@example.com,April,Watson,58,F,56291,Widowed,Bachelor,Rural,Port James,Arizona,USA,2025-08-22 16:28:57.858,2025-08-23T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000649,mturner@example.org,Melissa,Jones,49,M,74650,Married,Bachelor,Rural,Jodihaven,Arkansas,USA,2025-09-03 16:28:57.858,2025-09-08T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000650,theresa68@example.com,Joshua,Ochoa,34,Other,94761,Married,Some College,Suburban,North Heidimouth,Massachusetts,USA,2025-09-06 16:28:57.858,2025-09-11T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000651,rhondapowell@example.org,Carlos,Chambers,42,Other,42327,Single,Master,Urban,Lake Dianeport,Hawaii,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000652,wcrawford@example.com,Jack,Jackson,53,F,38045,Divorced,High School,Suburban,Brittanyton,Alabama,USA,2025-08-28 16:28:57.858,2025-08-31T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000653,hgay@example.net,Alexis,Kaiser,45,Other,64726,Married,Bachelor,Urban,Port Steven,Mississippi,USA,2025-08-19 16:28:57.858,2025-08-21T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000686,ronald94@example.net,Sergio,Hood,24,Other,16593,Married,High School,Urban,South Jerryview,Georgia,USA,2025-09-01 16:28:57.858,2025-09-06T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000688,nguyenlori@example.org,Tommy,Andrews,34,M,96197,Divorced,Some College,Suburban,Wesleymouth,Massachusetts,USA,2025-09-04 16:28:57.858,2025-09-04T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000001,ocollins@example.org,Wesley,Turner,54,M,110690,Single,Bachelor,Urban,Karenchester,North Dakota,USA,2025-09-10 16:28:57.858,2025-09-10T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000734,phernandez@example.com,Alexandria,Roberts,27,M,78338,Widowed,High School,Rural,Susanside,Oregon,USA,2025-08-19 16:28:57.858,2025-08-24T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000721,robert11@example.net,Michael,Mccarty,47,Other,26095,Widowed,PhD,Rural,West Cheryl,Alabama,USA,2025-08-30 16:28:57.858,2025-09-01T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000722,barberdouglas@example.org,Derrick,Garcia,50,Other,45459,Widowed,Some College,Suburban,Geraldtown,Kentucky,USA,2025-08-26 16:28:57.858,2025-08-26T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000723,snowjordan@example.org,Emily,Romero,37,Other,82590,Divorced,Master,Urban,West Steventon,New Mexico,USA,2025-09-12 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000724,breynolds@example.com,Ryan,Saunders,63,M,65638,Widowed,Master,Urban,Davidshire,Louisiana,USA,2025-08-18 16:28:57.858,2025-08-18T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000725,robert19@example.com,Rebecca,Miles,49,M,116066,Widowed,High School,Suburban,West Andrew,West Virginia,USA,2025-08-21 16:28:57.858,2025-08-26T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000726,leahatkinson@example.org,Charles,Shepherd,48,Other,143050,Widowed,Some College,Rural,North John,Maine,USA,2025-08-17 16:28:57.858,2025-08-22T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000727,eholland@example.com,Hannah,Greer,53,M,15000,Married,Some College,Urban,West Jessica,West Virginia,USA,2025-08-14 16:28:57.858,2025-08-14T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000728,nhatfield@example.net,Steven,Bell,56,M,76434,Widowed,Master,Suburban,Taylorland,Illinois,USA,2025-08-25 16:28:57.858,2025-08-29T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000729,kaitlyn61@example.com,Jose,Roy,64,Other,85195,Divorced,PhD,Urban,Joshuastad,Pennsylvania,USA,2025-08-22 16:28:57.858,2025-08-26T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000730,crystal79@example.net,Matthew,Rogers,42,Other,28271,Widowed,High School,Urban,Jenniferfort,Louisiana,USA,2025-09-05 16:28:57.858,2025-09-08T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000731,jacksonjason@example.net,Robert,Ryan,41,F,39484,Widowed,Master,Rural,East Natalie,Louisiana,USA,2025-08-14 16:28:57.858,2025-08-19T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000732,wvelazquez@example.net,Andre,Rios,36,M,82657,Single,Some College,Urban,Smithstad,Idaho,USA,2025-08-16 16:28:57.858,2025-08-17T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000733,mariogreene@example.net,Isaac,Thompson,70,Other,76840,Divorced,PhD,Suburban,Hansenmouth,Washington,USA,2025-09-07 16:28:57.858,2025-09-10T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000735,amy99@example.com,Catherine,Brown,62,M,46706,Widowed,High School,Suburban,Garrettport,Michigan,USA,2025-09-09 16:28:57.858,2025-09-11T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000689,tadams@example.com,Cheryl,Brown,35,M,119780,Single,Master,Urban,Port James,Delaware,USA,2025-08-16 16:28:57.858,2025-08-17T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000736,horncory@example.org,Denise,Dorsey,42,Other,65440,Divorced,PhD,Rural,Galvanchester,Alabama,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000737,kenneth52@example.com,Tyler,Le,33,F,84448,Married,Master,Urban,East Cindyberg,Vermont,USA,2025-08-19 16:28:57.858,2025-08-20T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000738,gregparker@example.net,Seth,Johnson,43,M,77585,Single,Some College,Suburban,Christinehaven,Washington,USA,2025-08-29 16:28:57.858,2025-09-01T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000739,ehernandez@example.net,Mary,Jefferson,31,M,51876,Married,PhD,Urban,Castanedafort,Arizona,USA,2025-08-27 16:28:57.858,2025-08-27T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000740,vfreeman@example.net,Vincent,Moore,55,M,53815,Married,Master,Rural,Port Kevin,Minnesota,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000741,tcarson@example.org,Michael,Dodson,70,F,53010,Single,Master,Urban,Whiteberg,Ohio,USA,2025-08-18 16:28:57.858,2025-08-20T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000742,bellvanessa@example.net,Dawn,Black,48,Other,92977,Divorced,Master,Suburban,Port Miguelfort,New York,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000743,gordonkayla@example.org,Judy,Skinner,23,M,15000,Widowed,PhD,Rural,Millerside,New York,USA,2025-09-06 16:28:57.858,2025-09-11T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000744,george25@example.net,Sarah,Hill,22,M,102877,Married,PhD,Rural,Martinshire,Missouri,USA,2025-08-20 16:28:57.858,2025-08-25T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000745,nflores@example.net,Timothy,Rogers,36,Other,141745,Single,Master,Urban,Gregoryport,Rhode Island,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Email,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000746,jason64@example.com,Stephanie,Obrien,36,Other,70536,Single,Bachelor,Suburban,Vanessaport,Michigan,USA,2025-08-16 16:28:57.858,2025-08-17T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000747,melissajones@example.com,Kristen,Hurley,68,F,125182,Divorced,Bachelor,Suburban,New Robertfurt,West Virginia,USA,2025-08-24 16:28:57.858,2025-08-26T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000748,gabriella29@example.com,Sarah,Maldonado,75,Other,101250,Married,Master,Suburban,North Michael,Massachusetts,USA,2025-08-20 16:28:57.858,2025-08-25T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000720,daniellowe@example.com,Christopher,Bauer,54,Other,100204,Single,PhD,Suburban,Port Dustinville,North Dakota,USA,2025-08-23 16:28:57.858,2025-08-24T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000719,andersonelaine@example.com,Janet,Flores,52,F,87046,Widowed,Some College,Rural,Port Patricia,Wyoming,USA,2025-09-12 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000718,aaron33@example.org,Jason,Banks,41,F,113220,Widowed,Bachelor,Urban,Port Mirandafort,Massachusetts,USA,2025-08-24 16:28:57.858,2025-08-24T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000717,beverly20@example.net,Tiffany,Mcdaniel,42,F,73477,Single,High School,Urban,West Christina,Pennsylvania,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000690,tracy86@example.org,Alyssa,Bailey,55,F,50362,Divorced,Bachelor,Urban,Port Denise,Indiana,USA,2025-08-21 16:28:57.858,2025-08-22T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000691,williamsashley@example.net,Danielle,Johnson,77,Other,46828,Married,Some College,Urban,North Megan,Alabama,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000692,qacosta@example.org,Timothy,Wilson,56,F,73978,Widowed,Master,Suburban,Ryanmouth,Vermont,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000693,efreeman@example.net,Donna,Hernandez,64,Other,111845,Single,Bachelor,Rural,Lake Kennethberg,Texas,USA,2025-08-26 16:28:57.858,2025-08-26T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000694,carol58@example.net,Amber,Scott,45,M,42397,Divorced,Some College,Urban,West Kathleenview,Alaska,USA,2025-09-07 16:28:57.858,2025-09-09T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000695,gardnerlisa@example.org,David,Choi,51,M,44668,Widowed,PhD,Rural,West Amandaview,Minnesota,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000696,michaelwatkins@example.com,Darren,Carpenter,75,M,69096,Divorced,Bachelor,Urban,Shermanland,Alaska,USA,2025-08-22 16:28:57.858,2025-08-27T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000697,dcobb@example.com,Cameron,Long,39,Other,70540,Married,Bachelor,Rural,Reyeschester,Vermont,USA,2025-08-18 16:28:57.858,2025-08-21T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000698,meaganreynolds@example.com,Alexandra,Steele,24,F,35851,Divorced,Master,Urban,Webershire,Mississippi,USA,2025-08-27 16:28:57.858,2025-08-28T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000699,joshuarivera@example.com,Rebecca,Mueller,63,F,45293,Married,Master,Rural,Kathleentown,South Carolina,USA,2025-08-30 16:28:57.858,2025-09-01T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000700,smithkyle@example.com,Crystal,Campbell,29,M,81099,Divorced,Some College,Suburban,Adamsmouth,Iowa,USA,2025-08-14 16:28:57.858,2025-08-17T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000701,justinreed@example.com,Michael,Marsh,62,Other,86568,Married,High School,Suburban,Ryanmouth,Arizona,USA,2025-08-30 16:28:57.858,2025-09-03T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000702,elizabeth51@example.org,Rebecca,Allen,59,Other,42296,Divorced,PhD,Rural,East Stephen,New York,USA,2025-08-24 16:28:57.858,2025-08-25T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000703,richardmurphy@example.org,Jeremy,Bush,23,M,110040,Married,Master,Urban,Lake Bonnie,Illinois,USA,2025-08-19 16:28:57.858,2025-08-23T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000704,jamiecraig@example.org,Jeremy,Collins,40,M,57475,Single,PhD,Urban,Cruzville,Florida,USA,2025-08-28 16:28:57.858,2025-09-01T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000705,smithjillian@example.com,Angela,Stevens,64,Other,81686,Married,Bachelor,Suburban,Perkinstown,Wisconsin,USA,2025-08-23 16:28:57.858,2025-08-24T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000706,sharon90@example.com,Emily,Jenkins,51,Other,129950,Widowed,PhD,Rural,Lake Christy,Vermont,USA,2025-08-18 16:28:57.858,2025-08-20T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000707,holly25@example.net,Carl,Evans,35,F,92835,Single,Some College,Rural,East Annaburgh,Rhode Island,USA,2025-09-02 16:28:57.858,2025-09-07T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000708,lisa20@example.com,Stephen,Garcia,45,M,73057,Single,PhD,Urban,Melaniestad,Colorado,USA,2025-08-18 16:28:57.858,2025-08-23T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000709,thawkins@example.org,Susan,Taylor,67,F,80235,Married,Master,Suburban,Paultown,Nebraska,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000710,dgreene@example.org,Kelly,Jenkins,53,M,97175,Single,High School,Suburban,West Carolinefort,North Carolina,USA,2025-09-10 16:28:57.858,2025-09-11T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000711,ahenry@example.com,Crystal,Rodriguez,39,M,39823,Single,Bachelor,Suburban,Port Denisefurt,Vermont,USA,2025-08-18 16:28:57.858,2025-08-23T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000712,teresa54@example.org,Karen,Robles,29,F,15000,Single,PhD,Suburban,Jonesside,Mississippi,USA,2025-09-02 16:28:57.858,2025-09-07T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000713,james52@example.com,Brian,Blair,75,F,31903,Widowed,PhD,Rural,West Alvin,Massachusetts,USA,2025-09-07 16:28:57.858,2025-09-09T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000714,elizabeth42@example.com,Holly,Sanchez,41,F,56695,Divorced,High School,Suburban,Ramireztown,Maine,USA,2025-09-12 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000715,robertcallahan@example.org,Kimberly,Bowen,49,Other,89472,Single,Master,Rural,Gilbertmouth,Iowa,USA,2025-08-19 16:28:57.858,2025-08-22T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000716,wagnerkevin@example.net,Heather,Mccall,57,F,47507,Single,Master,Urban,Port Richard,Arizona,USA,2025-09-02 16:28:57.858,2025-09-07T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000626,margaret37@example.net,Amy,Lewis,18,F,76221,Married,PhD,Urban,Madisonbury,New Jersey,USA,2025-08-17 16:28:57.858,2025-08-17T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000625,lopezjames@example.org,Jeffrey,Munoz,49,M,90005,Widowed,Bachelor,Rural,Port Timothy,Arkansas,USA,2025-08-25 16:28:57.858,2025-08-30T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000624,paula03@example.com,Anne,Davis,48,Other,18323,Married,Master,Urban,New Alisonhaven,Wyoming,USA,2025-09-03 16:28:57.858,2025-09-08T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000546,connor36@example.org,Anthony,Watkins,55,F,66558,Single,Some College,Urban,Port Carlaview,Colorado,USA,2025-08-26 16:28:57.858,2025-08-30T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000533,dana23@example.net,Tami,Rodriguez,25,F,99824,Widowed,Some College,Urban,Fishermouth,Delaware,USA,2025-08-24 16:28:57.858,2025-08-24T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000534,gilestodd@example.com,Katherine,Cowan,37,F,75395,Divorced,High School,Rural,Romerohaven,Wisconsin,USA,2025-08-14 16:28:57.858,2025-08-19T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000535,tammy95@example.net,Ann,Allison,44,F,79311,Married,Master,Suburban,Lake Jordan,New Hampshire,USA,2025-08-22 16:28:57.858,2025-08-23T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000536,george40@example.com,Greg,Pierce,46,M,26510,Widowed,Some College,Rural,Robertland,Utah,USA,2025-09-04 16:28:57.858,2025-09-06T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000537,tuckerwilliam@example.com,Alisha,Meyer,59,Other,50187,Single,Bachelor,Rural,Mcleanchester,Iowa,USA,2025-08-17 16:28:57.858,2025-08-17T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000538,jamessingh@example.com,Thomas,Terry,21,M,52156,Widowed,Some College,Rural,Rodriguezview,West Virginia,USA,2025-09-11 16:28:57.858,2025-09-13T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000539,scott01@example.com,Adam,Davis,67,M,90506,Single,Master,Rural,Griffinhaven,Massachusetts,USA,2025-08-25 16:28:57.858,2025-08-26T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000540,brandonsantiago@example.com,Kathleen,Hill,39,Other,54522,Widowed,Master,Suburban,Heatherhaven,Louisiana,USA,2025-09-10 16:28:57.858,2025-09-13T16:28:57.858,Email,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000541,fstone@example.net,Chad,Kim,40,M,127302,Single,Bachelor,Suburban,Lewisview,Maine,USA,2025-08-17 16:28:57.858,2025-08-19T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000542,perezjeffrey@example.net,James,Pope,50,F,77901,Single,Some College,Suburban,Myerschester,Illinois,USA,2025-08-16 16:28:57.858,2025-08-18T16:28:57.858,Mobile App,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000543,tammy46@example.com,Jordan,Dunn,60,Other,72163,Single,Bachelor,Suburban,East Stephaniefurt,Colorado,USA,2025-09-02 16:28:57.858,2025-09-07T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000544,briana85@example.com,Jacob,Jennings,41,M,59109,Single,Bachelor,Urban,Timothyberg,Hawaii,USA,2025-09-13 16:28:57.858,2025-09-13T16:28:57.858,Web,False,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
1000545,morrisjessica@example.net,Lori,Hopkins,43,M,63883,Divorced,Master,Suburban,North Kevin,Mississippi,USA,2025-08-28 16:28:57.858,2025-08-28T16:28:57.858,Web,True,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
