customer_id,email,first_name,last_name,age,gender,annual_income,marital_status,education,location_type,city,state,country,signup_date,last_login,preferred_channel,is_active
365,jennydillon@example.com,Crystal,Fisher,36,F,41650,Widowed,Some College,Suburban,Angelaview,Maryland,USA,2023-04-06,2023-04-10,Mobile App,True
366,marquezstacey@example.com,Robert,Martinez,47,F,35648,Single,Bachelor,Suburban,Port Edward,Texas,USA,2024-11-22,2024-11-27,Web,True
367,larryjennings@example.com,Nicole,Mccoy,51,M,15000,Widowed,High School,Suburban,Davidland,Illinois,USA,2024-06-13,2024-07-04,Email,True
368,evelyncain@example.org,Walter,Carson,60,M,79177,Married,Bachelor,Urban,New Ashley,North Dakota,USA,2024-02-19,2024-03-08,Email,True
369,tuckercolin@example.com,Claire,Stevenson,48,M,94480,Widowed,Master,Suburban,Port Steve,Kansas,USA,2024-04-10,2024-05-04,Web,True
370,baileyjoseph@example.org,Nathaniel,Cummings,69,Other,95431,Single,PhD,Suburban,Avilahaven,West Virginia,USA,2023-09-22,2023-10-08,Mobile App,True
371,anthony73@example.com,Sarah,Richards,18,Other,26612,Divorced,High School,Urban,Pughfurt,Delaware,USA,2023-12-10,2023-12-23,Email,True
372,vnielsen@example.net,Casey,Kane,35,M,65782,Married,High School,Suburban,Lake Kelsey,Idaho,USA,2024-11-21,2024-12-21,Email,True
373,teresa27@example.net,Jasmine,Sherman,52,Other,43227,Widowed,Master,Urban,East Wendyberg,Virginia,USA,2023-07-22,2023-08-05,Mobile App,False
374,wbuck@example.net,Joseph,Lowe,47,F,42338,Divorced,High School,Rural,North Stacyfurt,Washington,USA,2024-05-16,2024-06-06,Mobile App,True
375,trodriguez@example.org,Jesse,Decker,35,Other,22800,Divorced,High School,Rural,Kingmouth,Connecticut,USA,2023-12-12,2023-12-20,Web,True
376,martha43@example.org,Michael,Carter,31,M,24449,Widowed,Bachelor,Suburban,New Yolanda,Arkansas,USA,2024-03-03,2024-03-23,Web,True
377,lrichardson@example.org,Nathan,Garcia,30,Other,96609,Single,PhD,Rural,Michaelchester,Vermont,USA,2024-01-01,2024-01-13,Web,True
378,patriciaarmstrong@example.org,Elizabeth,Tran,30,M,143971,Married,Some College,Rural,East Aaronshire,Oregon,USA,2024-07-01,2024-07-16,Mobile App,True
379,youngbriana@example.com,Isaiah,Russell,52,F,70545,Married,PhD,Rural,Amandashire,Maryland,USA,2023-12-20,2024-01-03,Web,False
380,holly02@example.org,Lisa,Walker,32,M,86009,Married,PhD,Rural,Lake Markland,Oklahoma,USA,2024-01-17,2024-02-06,Web,True
381,psparks@example.com,Mackenzie,Page,36,F,68660,Divorced,Master,Suburban,East Nicolebury,West Virginia,USA,2023-03-22,2023-03-22,Web,True
382,jacqueline24@example.com,Jeremy,Rice,83,Other,62118,Single,Master,Urban,Lake Christine,Wisconsin,USA,2023-09-21,2023-10-16,Web,True
383,phayden@example.com,Jessica,Clark,62,Other,43904,Married,High School,Suburban,New Caitlyn,Kentucky,USA,2023-11-07,2023-11-25,Mobile App,True
384,sbolton@example.net,Jay,Erickson,44,F,118124,Married,Bachelor,Rural,Brittanyborough,Texas,USA,2024-03-23,2024-04-13,Web,True
385,thomas41@example.net,James,Young,35,Other,119373,Divorced,Bachelor,Urban,Heatherhaven,Hawaii,USA,2023-07-05,2023-07-18,Web,False
386,nicholasduncan@example.com,Victor,Smith,55,Other,48125,Married,Bachelor,Suburban,Moorefurt,West Virginia,USA,2024-02-29,2024-03-14,Email,True
387,bferrell@example.com,Jamie,Nixon,54,F,94176,Single,Some College,Urban,Port Barry,Idaho,USA,2024-10-12,2024-10-12,Email,True
388,leslie98@example.net,Sarah,Martin,54,Other,17893,Divorced,PhD,Suburban,Littleport,Nevada,USA,2023-03-07,2023-03-25,Mobile App,True
389,amathews@example.net,Kimberly,Allen,34,Other,57574,Widowed,Master,Rural,Bonniefurt,New York,USA,2023-12-03,2023-12-03,Mobile App,True
390,mturner@example.org,Jeff,Ortiz,43,F,83620,Married,Master,Rural,Port Dave,Texas,USA,2023-12-21,2024-01-05,Web,True
391,amyjones@example.net,Christopher,Wilkinson,47,Other,24939,Widowed,Bachelor,Suburban,Lindamouth,Missouri,USA,2023-06-24,2023-06-25,Email,True
392,richardmoyer@example.net,Adam,Gray,50,Other,83317,Widowed,PhD,Suburban,Hannahbury,Pennsylvania,USA,2023-03-22,2023-03-24,Web,True
393,brownkristine@example.net,Jonathan,Chandler,53,F,97423,Divorced,Bachelor,Suburban,Rachelfurt,Ohio,USA,2024-06-26,2024-07-10,Email,True
394,fishersandra@example.net,Morgan,Armstrong,57,Other,78775,Married,PhD,Suburban,Francofort,North Dakota,USA,2023-06-09,2023-06-27,Mobile App,True
395,jessicabeasley@example.com,Jerry,Jones,43,F,15171,Widowed,Some College,Suburban,South Gina,Nebraska,USA,2023-01-24,2023-02-22,Email,True
396,melissagraves@example.org,Nicholas,Martin,51,M,71230,Single,Master,Urban,Hernandezbury,Delaware,USA,2024-09-13,2024-09-19,Web,True
397,tmartin@example.net,Danielle,Sanchez,49,M,26697,Widowed,PhD,Suburban,East Teresa,Alaska,USA,2023-07-02,2023-07-13,Web,True
398,kevin32@example.com,Mario,Brown,28,F,96594,Divorced,Bachelor,Rural,Ronaldshire,Georgia,USA,2024-09-05,2024-09-08,Email,True
399,stacey13@example.net,David,Carter,44,Other,85445,Divorced,PhD,Rural,New Ruthbury,Michigan,USA,2024-10-10,2024-10-27,Mobile App,True
400,pfriedman@example.net,Justin,Walker,45,F,65892,Widowed,Bachelor,Suburban,New Corey,Kentucky,USA,2024-02-18,2024-02-23,Web,True
401,ascott@example.com,Jose,Chambers,59,Other,49518,Divorced,Master,Rural,Mendezfort,Rhode Island,USA,2023-01-04,2023-01-09,Email,True
402,perezjoseph@example.com,Samuel,Carson,46,Other,51131,Widowed,Master,Suburban,Phillipsland,New Hampshire,USA,2024-01-28,2024-02-03,Email,False
403,ecurtis@example.org,Johnny,Jones,38,M,55724,Single,PhD,Rural,West Andrewberg,Oklahoma,USA,2023-08-18,2023-09-10,Mobile App,True
404,amybenson@example.net,Jonathan,Robinson,48,Other,50637,Married,Some College,Rural,Lake Jennifer,Louisiana,USA,2023-11-29,2023-12-19,Mobile App,True
405,uturner@example.net,Julie,Martin,63,M,38161,Widowed,PhD,Rural,West Chase,Connecticut,USA,2024-01-15,2024-02-11,Web,True
406,esmith@example.net,Lance,Green,42,F,51808,Divorced,Some College,Urban,Lake Crystalfort,Kansas,USA,2023-06-15,2023-06-30,Email,True
407,nicholas27@example.org,Lisa,Harrell,66,M,70896,Divorced,High School,Urban,Kylietown,Missouri,USA,2023-11-27,2023-12-03,Email,True
408,nathansanchez@example.org,Kimberly,Lopez,60,Other,20433,Widowed,Some College,Urban,New Deborah,North Dakota,USA,2023-09-08,2023-09-22,Email,True
409,leroyramos@example.net,Emily,Pearson,49,F,91688,Married,Some College,Suburban,Adrianafurt,Tennessee,USA,2024-09-10,2024-10-03,Web,False
410,brittanymartin@example.com,Kevin,Thompson,46,Other,96964,Widowed,PhD,Suburban,West Linda,Pennsylvania,USA,2023-02-03,2023-03-02,Mobile App,False
411,xmorales@example.net,Paul,Dunlap,37,F,107280,Single,PhD,Rural,South Dalton,Ohio,USA,2024-03-03,2024-03-20,Email,False
412,summerscheyenne@example.org,Devon,Wilson,79,Other,54114,Single,Bachelor,Suburban,North Michaelshire,Nebraska,USA,2024-05-07,2024-06-02,Email,True
413,christopher36@example.org,Maria,Smith,38,F,108601,Widowed,Master,Urban,North Elizabeth,Georgia,USA,2024-01-08,2024-01-11,Web,True
414,thomasrich@example.net,Jon,Crane,68,M,49314,Married,Bachelor,Suburban,Campostown,Arizona,USA,2024-08-16,2024-09-06,Mobile App,True
415,lorettaphelps@example.org,Brittany,Smith,38,F,56546,Married,Bachelor,Urban,Lake Michelle,Arkansas,USA,2023-09-06,2023-09-16,Email,True
416,taylorjennifer@example.net,Kathy,Bryant,24,Other,37440,Widowed,Some College,Suburban,West Michael,Kentucky,USA,2024-04-14,2024-04-24,Mobile App,True
417,maryjohnson@example.net,Joseph,Brewer,29,F,41966,Divorced,PhD,Suburban,West Debra,California,USA,2023-12-05,2023-12-24,Web,True
418,james16@example.net,Heather,Kim,44,Other,72026,Divorced,High School,Urban,North Kennethbury,West Virginia,USA,2023-06-01,2023-06-29,Mobile App,True
419,chenkimberly@example.com,Ashley,Todd,68,F,35049,Married,PhD,Rural,North Tom,Texas,USA,2023-10-26,2023-11-04,Mobile App,True
420,daniel83@example.com,Jennifer,Duarte,59,F,58580,Married,Some College,Urban,Port Shanetown,Maine,USA,2024-11-20,2024-12-09,Mobile App,True
421,ritajohnson@example.org,Jackson,Ferguson,44,Other,85244,Married,High School,Urban,Lake Luis,Georgia,USA,2023-09-21,2023-10-09,Mobile App,True
422,terrypam@example.org,Erika,Collins,28,F,76472,Divorced,PhD,Rural,Lake Kristinville,New Jersey,USA,2023-01-13,2023-02-09,Email,True
423,michaelwolf@example.com,Hannah,Garcia,47,M,79773,Divorced,Some College,Rural,Katherineborough,Connecticut,USA,2024-09-25,2024-10-22,Email,True
424,madisonsimpson@example.com,Kyle,Ross,49,F,138659,Widowed,Some College,Rural,Robertburgh,North Carolina,USA,2024-01-19,2024-02-03,Web,True
425,annaelliott@example.net,Brenda,Perry,35,M,49070,Single,Bachelor,Urban,New Lisa,New Mexico,USA,2024-01-24,2024-02-02,Web,True
426,qmaldonado@example.org,Daniel,Hester,35,Other,48335,Single,Some College,Suburban,West Michelle,New Mexico,USA,2023-10-12,2023-10-27,Mobile App,True
427,nhale@example.com,Ashley,Floyd,35,M,100670,Married,Some College,Suburban,New Brenda,North Dakota,USA,2024-10-15,2024-11-05,Web,True
428,maciaslaura@example.com,Jaclyn,Sexton,66,F,47877,Single,Bachelor,Rural,New Tonyaport,Georgia,USA,2023-04-12,2023-05-12,Email,True
429,rwalker@example.org,Luis,Jackson,32,M,79142,Single,Master,Rural,West Xavier,Arkansas,USA,2024-07-04,2024-07-20,Web,True
430,elambert@example.net,Joseph,Hicks,36,Other,83987,Married,Some College,Rural,Martinbury,Massachusetts,USA,2023-07-07,2023-07-29,Mobile App,True
431,juliahenson@example.net,Abigail,Daniel,48,F,19527,Divorced,High School,Rural,Lake Christine,Alaska,USA,2024-09-15,2024-09-21,Email,True
432,hailey66@example.com,Kristin,Strickland,68,M,118876,Divorced,High School,Urban,Adkinsview,Texas,USA,2023-03-07,2023-03-14,Web,True
433,jcastro@example.org,Kathleen,Cooper,35,F,53368,Widowed,High School,Rural,South Michael,Wisconsin,USA,2024-08-18,2024-09-15,Web,True
434,gzhang@example.com,Kyle,Sanchez,49,M,75033,Married,Master,Urban,Matthewsbury,Montana,USA,2024-10-11,2024-10-25,Web,True
435,linsteven@example.org,Daniel,Li,54,Other,125306,Married,PhD,Suburban,Allisonstad,Maryland,USA,2023-04-13,2023-04-22,Email,False
436,katherine41@example.com,Christopher,Flowers,42,M,41051,Widowed,Some College,Rural,Williamsshire,North Carolina,USA,2024-03-16,2024-04-10,Email,True
437,kbean@example.com,Stacey,Meyer,24,M,43072,Divorced,Master,Rural,Contrerasbury,Tennessee,USA,2024-04-12,2024-04-20,Mobile App,True
438,qclements@example.com,Carla,Bullock,44,Other,118836,Widowed,PhD,Suburban,Mathewston,New Hampshire,USA,2023-12-03,2024-01-02,Email,True
439,cramirez@example.net,Ashley,Gonzales,37,M,71713,Divorced,Bachelor,Rural,Kaylamouth,North Dakota,USA,2024-06-28,2024-07-15,Email,True
440,suttonarthur@example.net,Peggy,Ramsey,44,M,100651,Married,Master,Urban,Lake Troyton,New Mexico,USA,2024-03-26,2024-04-05,Email,True
441,dcole@example.com,Anna,Holt,82,M,49073,Single,Master,Rural,Hunterton,Ohio,USA,2023-06-17,2023-06-26,Web,True
442,adambarton@example.org,Andrea,Smith,37,F,96324,Married,Some College,Urban,East Michaelfort,Tennessee,USA,2024-03-29,2024-04-22,Web,True
443,carsonanthony@example.com,Troy,Armstrong,55,F,120401,Divorced,PhD,Suburban,Harrismouth,Virginia,USA,2024-05-28,2024-05-31,Email,True
444,andersoncurtis@example.com,Joshua,Fuller,53,M,54221,Married,Bachelor,Urban,Harrismouth,Vermont,USA,2024-09-16,2024-09-22,Mobile App,True
445,usullivan@example.com,Julie,Howell,53,Other,98261,Married,Bachelor,Rural,Lake Charles,New Hampshire,USA,2023-06-11,2023-06-26,Email,True
446,holly34@example.org,Samuel,Lambert,57,Other,80218,Divorced,Some College,Suburban,Sellershaven,Utah,USA,2024-03-02,2024-03-17,Mobile App,True
447,aaron74@example.org,James,Grant,61,F,100078,Divorced,Bachelor,Suburban,Mendozahaven,Michigan,USA,2023-11-10,2023-11-19,Mobile App,True
448,bmcgrath@example.com,Catherine,Clarke,65,M,84461,Widowed,High School,Suburban,New Kayla,South Dakota,USA,2024-03-03,2024-03-14,Email,True
449,andersonphillip@example.net,Kayla,Gordon,42,F,69401,Single,Some College,Urban,North Julie,Massachusetts,USA,2024-04-12,2024-05-03,Email,True
450,jose76@example.com,Marcus,Rivas,63,M,40491,Divorced,Master,Suburban,Olsonton,California,USA,2024-01-18,2024-01-28,Email,True
451,dwarren@example.org,Christina,Davis,50,M,53199,Widowed,Bachelor,Urban,East Ginashire,North Carolina,USA,2023-07-24,2023-07-26,Web,True
452,jamiehopkins@example.org,Monica,Ortiz,45,Other,103353,Widowed,High School,Rural,West Tommyville,California,USA,2024-05-06,2024-05-18,Email,True
453,kevinfischer@example.net,Brandi,Macdonald,47,M,66393,Divorced,PhD,Rural,Jamesmouth,South Dakota,USA,2024-05-13,2024-05-25,Web,True
454,charlene50@example.com,Kristina,Cross,24,F,87387,Divorced,PhD,Suburban,Lake Judy,New Hampshire,USA,2024-10-16,2024-10-30,Mobile App,True
455,christopherbutler@example.org,Susan,Reyes,54,Other,129897,Single,Bachelor,Rural,Adamsland,Virginia,USA,2023-05-18,2023-05-31,Web,True
456,sabrina94@example.org,Lucas,Brown,40,F,71574,Married,PhD,Urban,West Jaredside,Indiana,USA,2024-08-26,2024-09-09,Web,True
457,douglasjennings@example.org,Clarence,Collins,48,Other,112323,Divorced,PhD,Rural,Sarahside,Rhode Island,USA,2024-07-13,2024-08-08,Mobile App,True
458,michaelaustin@example.org,Ryan,Watkins,43,M,73370,Divorced,Bachelor,Suburban,Port Tonyton,New Mexico,USA,2023-05-24,2023-06-16,Web,True
459,christopherallison@example.net,Jennifer,Turner,54,M,70598,Widowed,Bachelor,Suburban,South Kevinport,Alabama,USA,2024-04-24,2024-04-30,Email,True
460,zbrown@example.com,Samuel,West,38,F,70822,Single,Some College,Urban,Collinsburgh,Maine,USA,2023-09-23,2023-10-13,Mobile App,True
461,trevorespinoza@example.net,Patricia,Bennett,61,M,34204,Single,PhD,Suburban,South Johnfort,Utah,USA,2024-05-13,2024-05-13,Email,True
462,amy24@example.org,Tina,Hudson,46,Other,43996,Divorced,PhD,Suburban,Port Christopher,Kansas,USA,2023-02-02,2023-02-11,Email,True
463,sjordan@example.org,Jacob,Torres,62,Other,19304,Single,PhD,Urban,East Sarahbury,Utah,USA,2023-03-10,2023-03-27,Web,True
464,hannahdavis@example.org,Amber,Carey,36,M,76316,Widowed,PhD,Rural,Garciaburgh,Iowa,USA,2024-06-09,2024-06-15,Web,True
465,kurt09@example.com,Carrie,Johnson,68,F,63027,Widowed,Master,Rural,Petersenville,Iowa,USA,2024-03-17,2024-03-21,Email,True
466,hterry@example.org,Patricia,Morrison,36,Other,121434,Divorced,Master,Rural,Lake Jacqueline,Idaho,USA,2023-07-06,2023-07-30,Email,True
467,currydavid@example.org,Megan,Cordova,23,M,15000,Widowed,PhD,Suburban,West Shawnfurt,Oregon,USA,2024-03-18,2024-03-18,Email,True
468,meyerscott@example.net,Mark,Rose,51,M,49938,Married,Bachelor,Suburban,East Douglas,Massachusetts,USA,2023-01-20,2023-01-24,Mobile App,True
469,claudiabarrera@example.net,Tracie,Jones,29,Other,86250,Divorced,PhD,Suburban,Port Kevintown,Delaware,USA,2024-08-21,2024-09-10,Email,True
470,qoneal@example.net,Marcus,Lopez,48,F,48077,Married,Some College,Urban,Valeriefort,Rhode Island,USA,2024-08-11,2024-08-17,Mobile App,True
471,ghouston@example.net,Ryan,Perez,25,Other,91173,Single,Some College,Rural,Lake Madisonhaven,Vermont,USA,2023-01-27,2023-02-07,Web,True
472,steven26@example.com,Heather,Johnson,54,M,62024,Married,Some College,Suburban,South Leviland,Indiana,USA,2023-11-19,2023-11-24,Mobile App,True
473,mwilliams@example.com,Matthew,Griffith,72,M,32897,Divorced,High School,Urban,Jonesburgh,West Virginia,USA,2023-08-27,2023-09-24,Mobile App,True
474,feliciakaufman@example.net,Krista,Walters,22,M,44242,Widowed,Some College,Suburban,Fullerstad,Massachusetts,USA,2024-01-20,2024-01-21,Mobile App,True
475,perkinsann@example.net,Jeffrey,Guerrero,44,M,72300,Widowed,PhD,Urban,Lake Johnland,Maryland,USA,2023-07-23,2023-07-25,Web,True
476,vparker@example.org,Amy,Stephens,41,Other,75561,Single,Some College,Urban,South Austin,Wisconsin,USA,2024-08-15,2024-08-18,Mobile App,True
477,benjaminlee@example.com,Adam,Alexander,26,Other,108312,Divorced,Master,Urban,Daviston,Kentucky,USA,2024-01-02,2024-01-08,Web,True
478,ramirezjason@example.org,Laura,Jones,43,F,98518,Divorced,PhD,Urban,Danaside,Oklahoma,USA,2024-01-04,2024-02-03,Mobile App,False
479,burtonmelissa@example.com,Timothy,Rodriguez,50,F,78702,Widowed,High School,Suburban,Ingramfort,Indiana,USA,2024-01-25,2024-02-05,Mobile App,True
480,joneskristina@example.org,Sara,Martinez,53,Other,78431,Divorced,Some College,Rural,Elliottmouth,Mississippi,USA,2024-03-20,2024-03-22,Email,True
481,trobertson@example.com,William,Brown,54,F,104874,Single,Bachelor,Rural,East Autumnshire,Idaho,USA,2024-02-04,2024-02-24,Mobile App,False
482,hansonkeith@example.com,Stephen,Henry,47,M,86270,Single,Some College,Rural,North Paulmouth,Indiana,USA,2023-09-12,2023-09-16,Web,True
483,campbellbrittany@example.org,Kenneth,Maldonado,43,M,108203,Married,Bachelor,Suburban,Maciastown,Missouri,USA,2023-02-09,2023-02-28,Mobile App,True
484,edward74@example.org,Tanya,Martinez,34,M,119028,Married,PhD,Urban,Tiffanyberg,New Hampshire,USA,2024-03-05,2024-03-28,Email,True
485,kyle82@example.net,Elizabeth,Porter,44,M,22076,Single,Master,Urban,New Cameronville,Iowa,USA,2023-04-23,2023-05-02,Mobile App,True
486,lewisholly@example.com,Gerald,Moody,46,Other,44568,Divorced,High School,Urban,Justinview,Massachusetts,USA,2023-09-29,2023-10-09,Web,True
487,davidsanders@example.net,Lindsey,Bender,57,Other,45421,Married,Master,Urban,Evansport,Kentucky,USA,2023-02-05,2023-02-22,Mobile App,True
488,danielhawkins@example.org,Kenneth,Mcgrath,38,M,15000,Married,High School,Urban,Osborneport,Arkansas,USA,2024-06-21,2024-07-02,Web,False
489,porterstephanie@example.com,Walter,Taylor,38,M,15000,Widowed,Master,Suburban,New Paulside,Georgia,USA,2023-03-09,2023-04-05,Email,True
490,charlesrivera@example.net,William,Romero,21,Other,87812,Single,Bachelor,Suburban,Kennethport,Michigan,USA,2024-09-09,2024-09-24,Mobile App,True
491,jodi34@example.org,Patricia,Fernandez,56,Other,77763,Divorced,PhD,Rural,Lindsayville,North Carolina,USA,2024-11-03,2024-11-25,Web,True
492,melissa29@example.com,John,Kelley,30,M,63568,Married,Some College,Rural,Lake Lauren,South Carolina,USA,2024-08-07,2024-08-11,Web,True
493,michael64@example.org,Jonathan,Johnson,44,Other,30249,Single,Master,Suburban,West Courtneyport,Texas,USA,2023-03-26,2023-04-23,Email,True
494,steve49@example.org,Samantha,George,67,F,91320,Married,Bachelor,Suburban,Teresafort,Tennessee,USA,2023-08-20,2023-09-11,Mobile App,True
495,benjaminjaclyn@example.org,Angela,Terry,41,Other,65806,Divorced,Some College,Suburban,East John,West Virginia,USA,2024-06-16,2024-06-29,Mobile App,True
496,brendaedwards@example.com,Christopher,Stephens,48,Other,15000,Single,Master,Rural,Rachelbury,Nevada,USA,2024-08-16,2024-08-17,Web,True
497,daniel38@example.net,Taylor,Cunningham,41,M,44540,Single,Some College,Urban,Williamsview,Hawaii,USA,2023-01-15,2023-01-27,Mobile App,False
498,dharris@example.org,Jeffrey,Malone,29,F,56566,Divorced,Some College,Rural,East Katherineport,Mississippi,USA,2024-05-07,2024-06-03,Email,True
499,maymelissa@example.org,Joseph,Fisher,71,F,84225,Divorced,PhD,Suburban,West Tanyafurt,Colorado,USA,2023-08-08,2023-08-11,Email,True
500,susan60@example.com,Linda,Williams,36,F,82177,Divorced,Some College,Suburban,West Jenniferfurt,Kentucky,USA,2024-06-10,2024-06-20,Mobile App,True
501,darrellarnold@example.org,Kathy,Craig,65,Other,92739,Single,Bachelor,Rural,West Mary,Virginia,USA,2024-04-12,2024-04-20,Web,True
502,michael62@example.com,Julie,Morgan,45,Other,45591,Single,PhD,Urban,West Timothystad,Texas,USA,2024-03-12,2024-03-15,Web,True
503,leslie93@example.com,Daniel,Miller,55,M,76804,Divorced,Some College,Suburban,East Brian,Oregon,USA,2023-04-24,2023-05-03,Mobile App,True
504,sandraross@example.org,Michelle,Mitchell,58,Other,84055,Married,Master,Rural,Lake Kevin,Ohio,USA,2023-03-26,2023-04-01,Web,True
505,ashley38@example.net,Sabrina,Moore,60,M,48942,Married,Bachelor,Rural,Julieville,Alabama,USA,2023-08-16,2023-09-04,Web,True
506,jameskline@example.net,Amanda,Harris,64,Other,70927,Single,PhD,Suburban,Rollinsmouth,Montana,USA,2024-06-27,2024-07-14,Web,True
507,christopher19@example.org,Linda,Rivas,76,M,44324,Divorced,Some College,Urban,Jenniferview,Tennessee,USA,2024-06-27,2024-07-18,Web,True
508,barbarabeltran@example.org,Lauren,Alvarado,71,M,70937,Married,PhD,Rural,Jamesstad,Tennessee,USA,2024-09-25,2024-10-08,Web,True
509,christensenjeffery@example.org,Sherri,Cordova,35,F,50483,Widowed,PhD,Suburban,South Nathanielfurt,Montana,USA,2024-02-15,2024-03-14,Mobile App,True
510,zacharyfowler@example.org,Kimberly,Johnson,40,Other,77724,Divorced,High School,Urban,Port Johnhaven,Florida,USA,2023-05-20,2023-05-28,Email,True
511,shannonjeremy@example.net,Taylor,Carson,52,M,47788,Single,High School,Suburban,New Vanessa,Iowa,USA,2023-11-16,2023-11-20,Web,True
512,mary51@example.org,Melanie,Greene,44,M,129268,Widowed,Some College,Rural,New Aaronfurt,Missouri,USA,2023-06-14,2023-06-27,Mobile App,True
513,justinpatton@example.org,Melissa,Hanson,70,F,78089,Single,Some College,Suburban,Johnsonburgh,Missouri,USA,2023-09-12,2023-09-16,Mobile App,True
514,christopher06@example.net,Ann,Jackson,45,Other,68600,Married,Some College,Suburban,Ballborough,New Hampshire,USA,2024-08-22,2024-08-26,Email,True
515,newtonandrea@example.net,Joseph,Schmidt,54,M,34316,Single,PhD,Suburban,Heberthaven,Nevada,USA,2023-12-02,2023-12-18,Web,True
516,bennettlogan@example.net,Richard,Rowe,41,F,15000,Married,Master,Suburban,Petersborough,South Carolina,USA,2024-09-04,2024-09-30,Web,True
517,christinewatts@example.com,Robert,Andrews,50,F,84415,Married,High School,Rural,Michellebury,Alaska,USA,2024-09-16,2024-09-26,Mobile App,True
518,timothymccarthy@example.com,Mary,Young,37,F,112219,Divorced,High School,Rural,Jenniferhaven,Maryland,USA,2023-02-11,2023-02-25,Mobile App,True
519,thomasowens@example.org,Michelle,Flores,26,F,21068,Divorced,Some College,Rural,West Jameschester,Oklahoma,USA,2024-12-09,2024-12-12,Web,True
520,gmatthews@example.net,Kelly,Jones,48,Other,96412,Divorced,Some College,Rural,New Jose,Georgia,USA,2024-09-09,2024-09-24,Email,True
521,mark60@example.com,Spencer,Reynolds,70,M,51233,Single,Bachelor,Rural,East Aaron,Arizona,USA,2024-03-07,2024-03-30,Mobile App,True
522,andrew69@example.net,Kevin,Peterson,61,Other,63844,Divorced,Master,Rural,Burtonstad,Arizona,USA,2024-10-17,2024-11-12,Mobile App,True
523,reesekerry@example.net,Reginald,Morrison,42,M,91509,Single,Master,Urban,North Claireland,Minnesota,USA,2023-03-27,2023-04-14,Mobile App,True
524,lori34@example.com,Dawn,Owens,54,Other,17708,Divorced,High School,Rural,Murrayburgh,Wisconsin,USA,2024-03-20,2024-04-04,Email,True
525,mstewart@example.net,Sara,Mason,67,F,106402,Widowed,High School,Rural,North Maryhaven,Arkansas,USA,2024-08-02,2024-08-05,Email,True
526,moorecalvin@example.com,Miranda,Cook,35,M,76874,Single,High School,Urban,New Scott,Tennessee,USA,2024-10-20,2024-10-31,Email,True
527,courtneydavies@example.net,Cynthia,Caldwell,52,F,72820,Widowed,High School,Suburban,Alexchester,Hawaii,USA,2024-09-10,2024-09-30,Mobile App,True
528,kaiservictoria@example.com,George,Berg,36,Other,44851,Single,Master,Rural,Stevenborough,Arizona,USA,2024-08-10,2024-09-02,Mobile App,True
529,bjacobs@example.net,Shawn,Williams,44,M,100181,Married,High School,Rural,Port Ashleyside,Louisiana,USA,2023-01-27,2023-02-26,Mobile App,False
530,charlesparker@example.com,Tiffany,Gomez,53,M,53881,Widowed,Bachelor,Suburban,Lake James,Idaho,USA,2024-02-27,2024-03-24,Email,True
531,woodscheryl@example.org,David,Ferguson,56,F,15000,Widowed,High School,Suburban,Jefferyhaven,Montana,USA,2023-09-12,2023-09-26,Email,True
532,marisa38@example.net,Patrick,Montgomery,62,M,15000,Married,PhD,Rural,Garciaport,Georgia,USA,2023-09-27,2023-10-17,Mobile App,True
533,nclark@example.org,Michael,Juarez,39,M,31409,Widowed,High School,Suburban,Port Wandaborough,Nebraska,USA,2023-12-23,2024-01-03,Email,True
534,ggardner@example.net,Kevin,Edwards,25,F,99824,Divorced,High School,Rural,Hickmanmouth,Ohio,USA,2023-08-22,2023-08-24,Email,True
535,michellerose@example.net,Scott,Flores,37,F,75395,Married,Master,Urban,Port Michellefurt,Oregon,USA,2024-09-28,2024-10-06,Email,True
536,susan03@example.com,Brittany,Moore,44,F,79311,Divorced,Some College,Urban,Andrewport,Iowa,USA,2023-12-12,2023-12-22,Web,True
537,sergio73@example.org,Tracy,Holder,46,F,26510,Divorced,PhD,Rural,East Robertshire,Connecticut,USA,2024-08-18,2024-08-23,Mobile App,True
538,alexandra41@example.com,Jacqueline,Johnson,59,M,50187,Single,High School,Rural,Harrishaven,New Hampshire,USA,2023-03-19,2023-04-07,Email,True
539,adam85@example.com,Joseph,David,21,M,52156,Divorced,PhD,Suburban,Evansfurt,Alaska,USA,2023-09-27,2023-10-09,Web,True
540,brittneysmith@example.com,Courtney,Welch,67,Other,90506,Divorced,PhD,Rural,Cummingsstad,South Dakota,USA,2023-04-17,2023-04-19,Mobile App,True
541,gilbertcharles@example.net,Elizabeth,Alexander,39,M,54522,Married,PhD,Urban,North Johnland,Washington,USA,2024-03-29,2024-04-19,Mobile App,False
542,andrew79@example.com,Terri,Cardenas,40,Other,127302,Married,Some College,Urban,Port Charlesfort,Missouri,USA,2023-08-18,2023-09-01,Email,True
543,msummers@example.net,Alexander,Williams,50,M,77901,Divorced,Some College,Urban,Hallhaven,New York,USA,2023-05-29,2023-06-25,Email,True
544,cherrydana@example.com,Regina,Herring,60,F,72163,Married,Master,Urban,Turnershire,Georgia,USA,2024-03-25,2024-04-21,Email,True
545,browndawn@example.com,Jeremy,Maxwell,41,Other,59109,Widowed,Bachelor,Rural,South Aaron,Ohio,USA,2024-10-04,2024-10-29,Mobile App,True
546,fredericknewman@example.com,Jonathan,Aguilar,43,F,63883,Divorced,Bachelor,Urban,South Jasmineport,New Mexico,USA,2023-09-27,2023-10-07,Email,True
