order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
2744,525,2024-12-12,Processing,4608.74,16.55,PayPal,269 Shepard Station,53994 Alexander View Apt. 997,2024-12-12,2024-12-15
2745,525,2024-10-29,Delivered,3774.42,16.27,Debit Card,422 Connie Mountain,8150 Cisneros Fort,2024-10-29,2024-11-01
2746,525,2024-09-09,Delivered,1046.21,8.39,Debit Card,82322 Bell Ranch Apt. 125,2292 Burnett Station Apt. 653,2024-09-09,2024-09-10
2747,526,2024-10-27,Delivered,1964.77,10.92,PayPal,664 Bailey Via Apt. 039,34870 Fisher Club Apt. 118,2024-10-27,2024-11-01
2748,526,2024-11-21,Delivered,1990.81,15.92,Debit Card,3817 White Points Apt. 141,43206 Thompson Valleys,2024-11-21,2024-11-26
2749,526,2024-12-08,Delivered,2738.36,5.82,Debit Card,69760 Marissa Dale,23904 Hanson Route Apt. 456,2024-12-08,2024-12-12
2750,526,2024-11-13,Delivered,824.12,17.9,Credit Card,613 Shelley View Suite 643,27016 Lester Corners Apt. 187,2024-11-13,2024-11-16
2751,527,2024-10-31,Delivered,629.54,18.04,Credit Card,6961 Patton Ways Apt. 143,2642 Crystal Isle,2024-10-31,2024-11-02
2752,527,2024-11-25,Delivered,4712.04,14.11,Debit Card,162 Lane Landing Apt. 053,1384 Carrie Estates,2024-11-25,2024-11-26
2753,527,2024-12-10,Pending,417.03,19.8,Credit Card,975 Garcia Fields,2127 Kenneth Groves Suite 070,2024-12-10,2024-12-15
2754,527,2024-11-08,Delivered,5829.36,5.89,Debit Card,129 Hernandez Island,296 Foster Garden Suite 126,2024-11-08,2024-11-08
2755,528,2024-08-16,Delivered,2947.73,13.7,Credit Card,2631 Jill Stravenue,9621 Danielle Hill,2024-08-16,2024-08-17
2756,528,2024-09-25,Delivered,1131.47,8.24,PayPal,5738 Karen Light,2535 Chapman Locks Suite 564,2024-09-25,2024-09-29
2757,529,2024-06-12,Delivered,5530.87,9.4,Debit Card,58622 Stewart Fork,028 Patterson Passage,2024-06-12,2024-06-13
2758,529,2024-10-26,Delivered,791.04,18.13,Credit Card,7160 Brooks Square,646 Michael Center Apt. 942,2024-10-26,2024-10-29
2759,529,2024-01-05,Delivered,1887.21,14.0,PayPal,5097 Manuel Court Suite 866,18123 Johns Roads Apt. 101,2024-01-05,2024-01-06
2760,529,2023-06-21,Delivered,3208.9,12.87,Credit Card,71239 Brandon Brook Apt. 999,797 Larson Avenue,2023-06-21,2023-06-26
2761,529,2024-02-13,Delivered,3134.61,13.26,PayPal,0447 Bush Circles,028 Vincent Crossroad,2024-02-13,2024-02-15
2762,530,2024-08-06,Delivered,3387.89,19.98,PayPal,09766 Rowland Center,96813 Smith Station,2024-08-06,2024-08-06
2763,530,2024-06-15,Delivered,2538.63,18.79,PayPal,8237 Jennifer Views,14796 Butler Mission Suite 887,2024-06-15,2024-06-19
2764,530,2024-12-10,Pending,1388.29,13.22,PayPal,089 Richard Unions Apt. 035,70719 Stewart Landing Suite 797,2024-12-10,2024-12-14
2765,531,2024-11-15,Delivered,257.52,14.52,Credit Card,435 Olsen Parkways,09602 Edward Dam,2024-11-15,2024-11-15
2766,531,2024-01-22,Delivered,2611.2,15.42,PayPal,145 Meyer Mountains,38342 Colleen Plains,2024-01-22,2024-01-26
2767,532,2024-03-04,Delivered,2494.29,11.2,Debit Card,687 Karen Road,169 Tiffany Loop,2024-03-04,2024-03-07
2768,532,2024-09-25,Delivered,2672.74,8.99,Credit Card,508 Dalton Prairie Suite 756,3883 Jill Underpass,2024-09-25,2024-09-26
2769,532,2023-10-16,Delivered,3510.36,11.0,Credit Card,3925 Miller Union Apt. 785,1201 Mendoza Wells,2023-10-16,2023-10-20
2770,533,2024-08-05,Delivered,627.1,12.21,PayPal,0061 Gray Viaduct Apt. 775,01427 Leslie Divide,2024-08-05,2024-08-07
2771,534,2024-05-10,Delivered,2881.11,9.53,Debit Card,77403 Pamela Knoll Apt. 442,09416 Anthony Plains,2024-05-10,2024-05-12
2772,534,2023-12-29,Delivered,869.43,16.99,PayPal,60986 Ruiz Inlet Apt. 494,81462 Green Knoll Apt. 368,2023-12-29,2023-12-30
2773,535,2024-12-06,Delivered,3222.47,6.69,Debit Card,791 Jacqueline Plain Suite 371,05440 Watkins Tunnel Apt. 866,2024-12-06,2024-12-09
2774,535,2024-10-06,Delivered,4361.85,6.09,Credit Card,7768 Miller Bypass,34746 Jessica Road,2024-10-06,2024-10-08
2775,535,2024-11-16,Delivered,88.99,18.76,PayPal,60634 Gonzalez Estate,384 Torres Roads,2024-11-16,2024-11-16
2776,535,2024-10-09,Delivered,6521.38,12.75,Credit Card,761 Benjamin Loop Apt. 821,88575 Henry Cove,2024-10-09,2024-10-11
2777,535,2024-11-10,Delivered,155.15,10.1,PayPal,34368 Butler Inlet,46615 Adam Ramp Suite 036,2024-11-10,2024-11-13
2778,535,2024-11-11,Delivered,2930.72,18.65,PayPal,0092 Nathan Run,067 Laurie Fall Apt. 555,2024-11-11,2024-11-15
2779,535,2024-10-29,Delivered,485.62,10.7,Credit Card,84197 Freeman Streets Suite 520,5958 Ramirez Dam,2024-10-29,2024-11-01
2780,535,2024-11-24,Delivered,1763.71,6.34,Credit Card,6997 Sherry Manors,497 Cheryl Roads Suite 824,2024-11-24,2024-11-26
2781,535,2024-11-01,Delivered,2380.71,14.48,PayPal,10506 Zachary Mountains,8736 Hensley Knoll Apt. 162,2024-11-01,2024-11-06
2782,535,2024-11-19,Delivered,1937.07,16.82,Credit Card,12668 Taylor Grove Suite 242,1694 Madison Mission Apt. 147,2024-11-19,2024-11-19
2783,536,2024-01-28,Delivered,3434.56,14.01,Credit Card,490 Wiley Hollow Apt. 659,98591 Campbell Circles Suite 217,2024-01-28,2024-01-29
2784,536,2024-08-22,Delivered,4310.68,16.63,Debit Card,58850 Ashley Squares Apt. 023,13645 Allen Mount Apt. 083,2024-08-22,2024-08-25
2785,536,2024-04-26,Delivered,2094.0,15.3,Debit Card,985 Bush Way Suite 066,839 Jason Court Apt. 844,2024-04-26,2024-05-01
2786,536,2024-07-26,Delivered,682.69,16.16,PayPal,742 Leon Mews,61855 Franco Club,2024-07-26,2024-07-30
2787,536,2024-04-08,Delivered,2647.42,13.03,PayPal,714 Heidi Landing,658 Ray Squares,2024-04-08,2024-04-13
2788,536,2024-10-30,Delivered,4571.34,11.76,Credit Card,5284 Hoffman Meadow Suite 246,9381 Mark Walks,2024-10-30,2024-11-04
2789,536,2024-10-16,Delivered,1419.38,13.6,PayPal,537 Hayes Lodge Apt. 260,7457 Erin Hill Apt. 503,2024-10-16,2024-10-16
2790,536,2024-09-15,Delivered,952.11,6.7,Debit Card,928 Philip Circles Apt. 961,04162 Denise Estates,2024-09-15,2024-09-17
2791,536,2023-12-21,Delivered,2122.36,8.61,Debit Card,89555 Amy Creek Suite 441,48680 Adam Walk,2023-12-21,2023-12-23
2792,537,2024-09-11,Delivered,2011.91,18.07,Credit Card,4065 Hernandez Drive,74726 Adams Heights Suite 528,2024-09-11,2024-09-16
2793,537,2024-10-10,Delivered,1598.01,7.59,Debit Card,319 Christy Summit Apt. 051,425 Meyers Ways Apt. 307,2024-10-10,2024-10-12
2794,537,2024-11-17,Delivered,2836.3,14.91,Credit Card,5766 Fleming Centers,56869 Laura Landing Suite 415,2024-11-17,2024-11-19
2795,537,2024-11-29,Delivered,3742.4,7.72,Debit Card,522 Davis Station Apt. 936,921 Haynes Grove Suite 169,2024-11-29,2024-12-02
2796,537,2024-10-11,Delivered,2343.99,13.64,Debit Card,780 Colleen Springs,777 Rachel Summit,2024-10-11,2024-10-14
2797,537,2024-12-03,Delivered,530.99,15.43,Credit Card,64250 Cassandra Landing,36680 Martinez Knoll Apt. 445,2024-12-03,2024-12-06
2798,538,2024-03-04,Delivered,3637.71,7.53,Debit Card,14749 Barrett Greens Apt. 559,61097 Dylan Fords Apt. 258,2024-03-04,2024-03-09
2799,538,2023-05-26,Delivered,958.77,14.73,Credit Card,7461 Bridget Forest,8921 Chavez Court Apt. 622,2023-05-26,2023-05-28
2800,539,2024-03-01,Delivered,1671.63,11.91,PayPal,0083 Brendan Highway,88608 Jennifer Port Suite 051,2024-03-01,2024-03-06
2801,540,2024-03-08,Delivered,3558.0,13.78,Debit Card,8629 Harrison Locks,1602 Jones Crossing Apt. 239,2024-03-08,2024-03-09
2802,540,2024-11-01,Delivered,1890.84,8.42,PayPal,407 Bell Causeway,96342 Don Way Apt. 696,2024-11-01,2024-11-06
2803,540,2024-09-24,Delivered,6646.04,14.09,Credit Card,38466 Nicholas Parks Suite 639,67604 Hernandez Ranch Suite 362,2024-09-24,2024-09-24
2804,540,2023-07-18,Delivered,3281.25,11.67,Credit Card,1671 Laura Mission Apt. 733,22169 James Meadows,2023-07-18,2023-07-23
2805,540,2024-02-01,Delivered,4263.42,14.54,Credit Card,978 Autumn Drive Apt. 824,1965 Amanda Trafficway,2024-02-01,2024-02-06
2806,540,2023-12-18,Delivered,5048.18,5.61,Debit Card,6121 Suzanne Gateway Suite 050,9810 Berry Dale Suite 859,2023-12-18,2023-12-20
2807,540,2023-10-11,Delivered,5305.36,14.38,PayPal,99330 Thomas Springs Suite 469,85496 Vincent Wall,2023-10-11,2023-10-12
2808,540,2024-10-22,Delivered,1966.23,8.03,Debit Card,4624 Carolyn Mall Apt. 265,63804 Hebert Greens,2024-10-22,2024-10-26
2809,540,2024-08-12,Delivered,2751.04,15.69,Debit Card,36127 Johnson Manors,30214 Mcconnell Valleys Suite 424,2024-08-12,2024-08-16
2810,541,2024-05-31,Delivered,4213.81,14.89,Debit Card,9181 Smith Common Apt. 164,7936 Garcia Heights Suite 461,2024-05-31,2024-06-03
2811,541,2024-11-25,Delivered,454.02,6.44,Debit Card,163 Michael Shoals,998 Cindy Stravenue,2024-11-25,2024-11-29
2812,541,2024-06-03,Delivered,1319.84,18.25,Debit Card,6671 Garcia Union,4437 Scott Courts,2024-06-03,2024-06-06
2813,542,2023-09-06,Delivered,3669.76,15.13,PayPal,405 Alexander Corner Apt. 296,416 Nichols Ports Suite 185,2023-09-06,2023-09-06
2814,542,2024-12-07,Delivered,1802.7,15.82,Debit Card,8930 Bond Circles Suite 038,5177 Fitzgerald Shore,2024-12-07,2024-12-07
2815,542,2023-10-16,Delivered,1313.36,19.83,PayPal,9372 Elizabeth Place,328 Donald Roads,2023-10-16,2023-10-19
2816,542,2023-12-27,Delivered,5514.47,8.82,Debit Card,2800 Anita Prairie,6158 Shannon Vista,2023-12-27,2023-12-31
2817,542,2023-12-19,Delivered,1181.03,5.91,PayPal,17926 James Mews Suite 352,870 Joanna Terrace Suite 830,2023-12-19,2023-12-20
2818,542,2024-08-26,Delivered,6388.47,16.51,Debit Card,13244 Beck Knolls,155 Gail Path Apt. 470,2024-08-26,2024-08-30
2819,542,2024-10-30,Delivered,3716.37,14.77,Credit Card,338 Reid Stream Suite 282,1435 Emily Crossing Apt. 168,2024-10-30,2024-11-02
2820,542,2024-08-21,Delivered,4129.11,15.04,PayPal,61287 Jensen Road,201 Madden Causeway,2024-08-21,2024-08-24
2821,542,2023-08-20,Delivered,4741.11,5.85,PayPal,105 Crystal Stream Suite 210,88922 Jason Glen,2023-08-20,2023-08-21
2822,542,2023-11-14,Delivered,3449.12,10.02,Debit Card,4746 Franco Ports Apt. 317,195 Russell Mill,2023-11-14,2023-11-18
2823,543,2023-06-29,Delivered,3538.94,13.26,Debit Card,45892 Carrie Hollow,93958 James Ramp Suite 824,2023-06-29,2023-07-03
2824,543,2023-07-29,Delivered,3710.74,14.22,Debit Card,314 Kara Corner Apt. 390,82712 Cox Junctions Suite 102,2023-07-29,2023-07-29
2825,543,2023-10-27,Delivered,4452.83,13.12,Credit Card,5092 Bianca Cape,876 Daniel Oval Apt. 629,2023-10-27,2023-10-31
2826,543,2024-06-01,Delivered,2939.69,11.89,Debit Card,54060 Barron Drive Suite 629,035 Joseph Tunnel Suite 170,2024-06-01,2024-06-05
2827,543,2023-10-12,Delivered,2311.43,19.63,Debit Card,2629 David Port,2254 Jessica Crest,2023-10-12,2023-10-17
2828,544,2024-11-21,Delivered,2769.79,5.14,Credit Card,024 Lamb Trail,88012 Bradshaw Mission,2024-11-21,2024-11-22
2829,544,2024-11-29,Delivered,3709.66,12.8,Debit Card,976 Kirby Village Suite 319,0118 Adams Fields,2024-11-29,2024-12-02
2830,544,2024-11-02,Delivered,4513.54,16.27,Debit Card,9822 Ricky Hill,31480 Malone Dam,2024-11-02,2024-11-02
2831,544,2024-12-13,Pending,10009.78,9.09,Debit Card,285 Alvarez Highway Apt. 644,74515 Jennifer Row Apt. 871,2024-12-13,2024-12-15
2832,544,2024-11-05,Delivered,6156.87,17.98,PayPal,160 Phillips Forks Suite 066,594 Melanie Alley,2024-11-05,2024-11-07
2833,544,2024-08-09,Delivered,3125.46,17.18,PayPal,562 Christine Coves Apt. 917,4085 Simmons Causeway Suite 756,2024-08-09,2024-08-10
2834,544,2024-10-29,Delivered,8494.15,12.06,Credit Card,69133 Brown Corners,95917 Strong Islands,2024-10-29,2024-11-02
2835,544,2024-05-16,Delivered,5107.59,11.7,PayPal,4467 John Key,63270 Perry Drive,2024-05-16,2024-05-20
2836,544,2024-09-20,Delivered,1729.25,5.05,Credit Card,87521 Angela Drives,1950 Deborah Club Suite 819,2024-09-20,2024-09-20
2837,544,2024-06-28,Delivered,390.95,11.56,Debit Card,961 Lindsay Curve Suite 333,0705 Meghan Passage Suite 405,2024-06-28,2024-06-29
2838,545,2024-10-11,Delivered,1459.34,8.25,Debit Card,593 Melissa Views,51607 Briana Bridge,2024-10-11,2024-10-13
2839,545,2024-11-17,Delivered,1908.52,7.58,Credit Card,1664 Joshua Curve Apt. 238,39392 Ryan Mills,2024-11-17,2024-11-18
2840,545,2024-10-05,Delivered,1881.49,14.18,PayPal,784 Gonzalez Spring,33089 Douglas Curve Suite 690,2024-10-05,2024-10-07
2841,545,2024-10-09,Delivered,1476.3,15.99,Debit Card,186 Mark Dam Suite 070,70523 Sanders Isle,2024-10-09,2024-10-11
2842,545,2024-10-22,Delivered,2559.17,14.71,PayPal,361 Wayne Crescent Apt. 321,72407 Kimberly Radial,2024-10-22,2024-10-27
2843,545,2024-12-04,Delivered,1249.01,10.52,Debit Card,601 Jones Curve,6895 Cisneros Hill,2024-12-04,2024-12-08
2844,546,2024-01-07,Delivered,4284.56,12.23,Credit Card,546 David Drive Apt. 191,44936 Daniel Park Suite 086,2024-01-07,2024-01-07
2845,546,2024-09-29,Delivered,912.99,16.98,PayPal,13575 Michael Pines Suite 078,77035 Scott Land Suite 425,2024-09-29,2024-10-04
2846,546,2024-10-23,Delivered,640.68,11.12,Credit Card,158 Kari Burg,96634 Nicole Meadows Apt. 068,2024-10-23,2024-10-24
2847,546,2024-06-05,Delivered,5570.92,11.52,PayPal,343 Sanchez Vista,18823 Randy Ports Suite 638,2024-06-05,2024-06-06
2848,546,2024-10-26,Delivered,2838.06,19.2,PayPal,24484 Ryan Crescent Apt. 787,66906 Wilson Spurs,2024-10-26,2024-10-27
2849,547,2024-12-11,Processing,1942.93,15.11,Debit Card,9729 Tran Brook,37000 Abigail Cliffs,2024-12-11,2024-12-12
2850,547,2024-12-10,Pending,2681.96,8.5,Debit Card,347 Maldonado Flat Apt. 258,060 Smith Tunnel Suite 581,2024-12-10,2024-12-15
2851,547,2024-12-15,Pending,7934.21,5.1,Credit Card,340 Cody Passage,71298 Stone Camp,2024-12-15,2024-12-16
2852,547,2024-12-15,Processing,1317.45,5.17,Credit Card,216 Carroll Skyway,78277 Aguilar Mountains Apt. 600,2024-12-15,2024-12-16
2853,547,2024-12-15,Pending,2410.96,14.48,Debit Card,6195 Adam Stream,7673 Travis Forges Suite 383,2024-12-15,2024-12-17
2854,547,2024-12-12,Processing,7362.48,14.52,PayPal,3990 Mcdonald Creek,75303 Christian Extension,2024-12-12,2024-12-15
2855,547,2024-12-11,Processing,2412.31,6.52,Debit Card,0764 Donald Burgs,1319 Donna Points,2024-12-11,2024-12-13
2856,548,2024-12-12,Shipped,2282.23,15.16,Debit Card,2244 Jennifer Spur,50974 Dawn Light,2024-12-12,2024-12-15
2857,548,2024-10-19,Delivered,263.37,5.25,Debit Card,96874 Phillips Lights,293 Kevin Extension,2024-10-19,2024-10-22
2858,548,2024-08-17,Delivered,2490.84,10.54,PayPal,649 Cruz Oval Suite 602,322 Blackburn Trail Apt. 577,2024-08-17,2024-08-22
2859,548,2024-11-26,Delivered,1422.28,7.16,PayPal,6817 James Roads Apt. 479,536 Waters Estates Suite 054,2024-11-26,2024-12-01
2860,549,2024-12-13,Shipped,4457.54,16.87,Credit Card,0640 Simpson Point Apt. 566,7566 Raymond Creek,2024-12-13,2024-12-16
2861,549,2024-05-19,Delivered,3866.12,5.45,PayPal,1584 Pedro Drive Apt. 541,24284 Jones Rue Apt. 739,2024-05-19,2024-05-20
2862,549,2024-11-18,Delivered,6055.21,19.55,Debit Card,6577 Wilson Parks,3702 Garcia Centers Suite 457,2024-11-18,2024-11-20
2863,550,2024-07-06,Delivered,5453.07,8.95,Debit Card,9007 Olson Extensions,2906 Ryan Dale Apt. 854,2024-07-06,2024-07-10
2864,550,2024-04-12,Delivered,2325.21,8.31,Debit Card,707 Olivia Shore Apt. 127,476 Kellie Prairie,2024-04-12,2024-04-15
2865,550,2024-12-14,Pending,3962.43,15.17,Credit Card,9863 Daniel Turnpike,6689 Bradley Ports Apt. 867,2024-12-14,2024-12-15
2866,550,2024-06-16,Delivered,4527.17,6.42,Debit Card,1939 Meredith Flats,154 Rivers Harbors,2024-06-16,2024-06-19
2867,550,2024-09-16,Delivered,3069.53,16.97,Debit Card,811 Atkins Springs Suite 267,40664 Christine Harbors Suite 056,2024-09-16,2024-09-21
2868,550,2024-04-08,Delivered,1240.54,6.92,PayPal,504 Nicole Stravenue Suite 374,00131 Benjamin Cliffs Suite 996,2024-04-08,2024-04-11
2869,550,2024-10-17,Delivered,2129.59,14.57,Debit Card,2181 Harris Gateway Apt. 908,60450 Christine Station Suite 048,2024-10-17,2024-10-20
2870,550,2024-07-16,Delivered,3172.18,19.86,Credit Card,511 Randall Squares Apt. 827,967 Pratt Union Apt. 835,2024-07-16,2024-07-18
2871,551,2024-12-02,Delivered,2630.18,13.66,Credit Card,8855 Allen Station Suite 439,780 Rodriguez Heights Suite 162,2024-12-02,2024-12-03
2872,551,2024-12-01,Delivered,2176.58,13.75,Debit Card,009 Holly Meadows Apt. 111,037 Karen Meadows,2024-12-01,2024-12-01
2873,551,2024-11-10,Delivered,3174.77,12.92,PayPal,294 Johnson Views,12834 Boyer Plaza,2024-11-10,2024-11-13
2874,552,2023-08-27,Delivered,731.09,7.29,Debit Card,2053 Simmons Estate Apt. 161,84898 Hamilton Neck,2023-08-27,2023-08-30
2875,552,2023-11-10,Delivered,2817.99,18.61,Credit Card,801 Darin Gardens Suite 701,18193 Barbara Drives,2023-11-10,2023-11-14
2876,552,2024-05-05,Delivered,2662.66,8.42,PayPal,226 Mario Isle Suite 421,57257 Cortez Mountains,2024-05-05,2024-05-09
2877,552,2023-12-28,Delivered,3677.56,5.11,PayPal,874 Amy Motorway,054 Justin Inlet Suite 647,2023-12-28,2024-01-02
2878,552,2023-12-25,Delivered,3856.01,11.22,PayPal,619 Woods Meadows Suite 225,9381 Williams Trail Apt. 316,2023-12-25,2023-12-26
2879,552,2023-05-23,Delivered,2410.01,12.05,Credit Card,857 Lindsay Landing Suite 447,65560 Robert Rapids,2023-05-23,2023-05-23
2880,552,2023-05-01,Delivered,2399.43,7.24,Credit Card,1063 Troy Club Suite 221,171 Stewart Cape Apt. 085,2023-05-01,2023-05-06
2881,553,2024-11-02,Delivered,515.58,19.1,Debit Card,295 Cassandra Trail Suite 223,076 Jean Common Suite 753,2024-11-02,2024-11-05
2882,554,2024-08-30,Delivered,1428.22,15.24,Debit Card,5431 Gonzalez Island,43933 Hobbs Hill Suite 779,2024-08-30,2024-09-02
2883,554,2024-10-31,Delivered,2850.55,8.07,Debit Card,5562 Smith Station Suite 841,325 Young Square,2024-10-31,2024-11-01
2884,554,2024-09-15,Delivered,1219.35,18.77,Debit Card,752 Rodgers River Suite 088,561 Michelle Glens Suite 516,2024-09-15,2024-09-16
2885,554,2024-12-05,Delivered,2364.34,19.7,PayPal,266 Thomas Field,180 Glover Shores Suite 272,2024-12-05,2024-12-05
2886,554,2024-07-29,Delivered,1282.35,13.7,Credit Card,64418 James Keys Apt. 793,86958 Jesus Turnpike,2024-07-29,2024-07-31
2887,554,2024-11-22,Delivered,502.6,12.79,Debit Card,593 Miranda Throughway,050 Tammy Court,2024-11-22,2024-11-22
2888,554,2024-10-26,Delivered,5205.39,8.12,PayPal,10054 Melanie Locks,5947 Tina Corners Suite 237,2024-10-26,2024-10-30
2889,554,2024-11-28,Delivered,5430.47,14.42,PayPal,8740 Ronald Spur Suite 585,21253 Dawn Prairie Apt. 529,2024-11-28,2024-12-02
2890,555,2024-06-02,Delivered,1375.64,14.45,Debit Card,69575 Robert Lodge,95718 Sutton Skyway,2024-06-02,2024-06-07
2891,555,2023-06-20,Delivered,1932.24,13.99,PayPal,5887 Jonathan Flats,8039 Nicole Wells,2023-06-20,2023-06-22
2892,555,2024-06-05,Delivered,1181.26,14.58,PayPal,99644 Anna Isle,6830 Sanford Fork,2024-06-05,2024-06-07
2893,555,2024-10-11,Delivered,512.64,17.22,PayPal,274 Margaret Lock,401 Gonzalez Loaf,2024-10-11,2024-10-14
2894,555,2024-08-15,Delivered,1286.04,19.42,Credit Card,78125 Brown Parkways Suite 116,945 Cervantes Loop Suite 848,2024-08-15,2024-08-20
2895,555,2024-01-22,Delivered,2884.89,13.09,Debit Card,52971 Miller Glens Suite 940,67183 Scott Circles,2024-01-22,2024-01-24
2896,555,2023-10-08,Delivered,4083.85,12.52,PayPal,444 Valdez Drive,6103 Katherine Lock Apt. 356,2023-10-08,2023-10-10
2897,555,2023-08-25,Delivered,3345.83,13.3,Debit Card,30019 Vasquez Prairie,642 Jackson Track,2023-08-25,2023-08-28
2898,555,2024-08-23,Delivered,2057.58,6.36,Debit Card,129 Stephenson Highway Apt. 772,19435 Floyd Island,2024-08-23,2024-08-24
2899,555,2024-08-25,Delivered,3027.81,9.1,Debit Card,80387 Ryan Mountains Suite 284,17114 Heidi Cliffs,2024-08-25,2024-08-28
2900,555,2024-10-29,Delivered,2854.87,9.78,PayPal,6286 Amber Trail,57141 Jones Extensions,2024-10-29,2024-10-30
2901,555,2024-04-23,Delivered,6492.22,5.87,Debit Card,708 Amanda Lane Suite 065,34285 Monroe Causeway Suite 492,2024-04-23,2024-04-28
2902,555,2024-06-30,Delivered,5149.96,9.21,PayPal,675 Joshua Estates,160 Lynn Union,2024-06-30,2024-07-01
2903,555,2024-03-28,Delivered,2978.66,16.62,Debit Card,96111 Stewart Mountains Suite 813,692 Mary River,2024-03-28,2024-03-31
2904,555,2024-04-29,Delivered,1036.33,7.65,Credit Card,70665 Reese Walks,907 Moore Port,2024-04-29,2024-05-04
2905,556,2024-10-08,Delivered,5183.52,10.83,Debit Card,29210 Kayla Hills,19954 Eddie Underpass,2024-10-08,2024-10-12
2906,556,2024-08-29,Delivered,5242.8,8.14,PayPal,3163 Larry Mountain,38975 Johnson Club,2024-08-29,2024-09-02
2907,556,2024-12-04,Delivered,4803.1,5.88,PayPal,77181 Petersen Ports Apt. 204,706 Kevin Spring,2024-12-04,2024-12-07
2908,556,2024-10-18,Delivered,2130.9,16.02,Debit Card,7388 Everett Greens Suite 378,44565 Jackson Knoll,2024-10-18,2024-10-23
2909,556,2024-12-14,Pending,535.14,11.39,Credit Card,032 Marcus Glen,62694 Kenneth Trail Suite 374,2024-12-14,2024-12-14
2910,556,2024-12-05,Delivered,1600.9,10.07,Debit Card,454 Joshua Skyway Apt. 817,5963 Jerry Forge,2024-12-05,2024-12-10
2911,556,2024-10-14,Delivered,2459.44,15.48,PayPal,919 Johnson Trail,3990 Brown Summit,2024-10-14,2024-10-19
2912,556,2024-10-27,Delivered,1977.19,15.66,Debit Card,51117 Walker Springs,94208 Morris Cove Suite 969,2024-10-27,2024-11-01
2913,556,2024-08-29,Delivered,3516.26,5.64,Debit Card,646 Mario Well,71902 Kyle Ferry Suite 184,2024-08-29,2024-08-30
2914,557,2024-02-24,Delivered,5908.41,8.25,Debit Card,527 Emily Cliff Suite 576,1193 Paula Burg Apt. 957,2024-02-24,2024-02-29
2915,557,2024-09-01,Delivered,2995.76,5.02,Debit Card,7865 Jessica Orchard,116 Joseph Vista Apt. 798,2024-09-01,2024-09-01
2916,557,2023-08-14,Delivered,2321.07,7.51,Debit Card,8625 William Hills,68811 Roberto Ford Suite 049,2023-08-14,2023-08-14
2917,557,2023-11-04,Delivered,911.17,19.87,Credit Card,5678 Alexandria Trafficway Apt. 542,255 Anne Crossroad,2023-11-04,2023-11-05
2918,557,2024-05-15,Delivered,863.84,17.16,Credit Card,6700 David Isle,719 Anne Forge,2024-05-15,2024-05-19
2919,557,2023-10-21,Delivered,2482.11,18.67,PayPal,976 Gabriela Garden Apt. 313,37066 Donald Brooks,2023-10-21,2023-10-26
2920,557,2023-10-19,Delivered,374.72,13.97,Debit Card,3730 Jones Shore Suite 650,12309 Butler Pine,2023-10-19,2023-10-23
2921,557,2023-11-14,Delivered,1521.75,7.85,Debit Card,38080 Caldwell Mountains Suite 090,4031 Long Parks Apt. 027,2023-11-14,2023-11-16
2922,558,2023-12-24,Delivered,1292.84,18.16,Debit Card,142 Berger Plaza,23414 Raymond Oval Suite 372,2023-12-24,2023-12-24
2923,558,2024-11-13,Delivered,5055.25,17.19,Debit Card,6593 Scott Shoal,6268 Cole Springs,2024-11-13,2024-11-16
2924,558,2024-01-16,Delivered,1231.13,12.52,Credit Card,967 Luke Neck,464 Frazier Pine Apt. 005,2024-01-16,2024-01-19
2925,558,2023-12-09,Delivered,1334.29,13.04,Debit Card,2364 Crystal Forges,75089 Allen Extensions Suite 037,2023-12-09,2023-12-10
2926,558,2024-10-06,Delivered,4439.16,17.76,PayPal,518 Garcia Pine,554 Kimberly Fort Suite 946,2024-10-06,2024-10-06
2927,558,2024-08-13,Delivered,2224.27,18.78,Debit Card,550 Thomas Row Suite 455,7419 Cindy Tunnel,2024-08-13,2024-08-16
2928,559,2024-04-04,Delivered,2460.61,7.31,Credit Card,794 Mcknight Well,71526 Autumn Light Suite 015,2024-04-04,2024-04-04
2929,559,2024-05-31,Delivered,2388.63,9.19,Credit Card,81194 James Walk Suite 004,0239 Mcdonald Center Suite 588,2024-05-31,2024-05-31
2930,559,2024-12-06,Delivered,4948.72,18.07,PayPal,6691 Mary Turnpike,043 Steven Mill,2024-12-06,2024-12-11
2931,559,2024-03-30,Delivered,5493.15,19.03,PayPal,8438 Lee Hill,3712 Reed Parkway,2024-03-30,2024-03-31
2932,559,2024-10-08,Delivered,1545.47,8.82,Credit Card,6749 Rickey Loop Apt. 958,65238 Kelly River Apt. 655,2024-10-08,2024-10-08
2933,559,2024-05-24,Delivered,5930.75,18.58,Credit Card,431 Hughes Prairie Suite 722,233 Powell Parks Apt. 508,2024-05-24,2024-05-29
2934,559,2024-06-18,Delivered,3882.08,18.75,Credit Card,40416 Tyler Coves Apt. 355,04682 Andrew Well,2024-06-18,2024-06-21
2935,559,2024-08-02,Delivered,950.74,12.36,Credit Card,5990 Jeffrey Heights Apt. 632,4945 Bennett Forks Apt. 847,2024-08-02,2024-08-06
2936,560,2024-09-14,Delivered,2756.68,5.72,Credit Card,410 Ralph Harbor Suite 713,9037 Barron Park Suite 127,2024-09-14,2024-09-14
